"district_nces_code","district_name","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
"0627850","Oak Park Unified","Oxnard, CA","Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA",3,1,10,10,1,1775
"4218270","Owen J Roberts School District","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,0.8,9.4,10,0.785050071530758,2796
"3306060","Salem School District","Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",0,0,6.33,8,0,1609
"0404770","Altar Valley Elementary District","Tucson, AZ","Tucson, AZ","Tucson, AZ",0,0,2,2,0,367
"3611550","Freeport Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,4.25,5,0,2468
"4219920","Radnor Township School District","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,1,10,10,1,602
"1713320","East St Louis School District 189","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,1,1,0,2566
"4401140","West Warwick School District","Providence, RI","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",0,0,3,4,0,1405
"0635250","Sanger Unified","Fresno, CA","Fresno, CA","Fresno, CA",0,0,4.75,8,0,5004
"4026550","Rush Springs School District","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,3,3,0,310
"0900900","Columbia School District","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",0,0,8,8,0,524
"2503360","Carver School District","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",0,0,3,3,0,838
"2508940","Northbridge School District","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,3,3,0,630
"2006420","Gardner Edgerton School District","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",3,0.5,8.33,9,0.424936386768448,2358
"0607800","Castro Valley Unified School District","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",5,0.555555555555556,8.78,10,0.538557213930348,4020
"4502370","Greenwood 51 School District","Greenville, SC","Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC",0,0,5,5,0,317
"0637560","South Whittier Elementary","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,3.17,6,0,2400
"0503750","Cabot School District","Little Rock, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR",2,0.181818181818182,6.73,9,0.216567036720752,5855
"3609210","Dover Union Free School District","Dutchess County, NY","Dutchess County-Putnam County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,300
"2510500","Saugus School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,2.75,4,0,1309
"2509990","Reading School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,5,6,0,2009
"2603240","Armada Area Schools","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,8,8,0,427
"0622560","Loomis Union Elementary","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",4,0.666666666666667,8.67,9,0.816283034953112,2346
"4222050","South Middleton School District","Harrisburg, PA","Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA",0,0,7,8,0,984
"0635040","San Pasqual Union Elementary","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",1,1,9,9,1,553
"0622230","Lodi Unified School District","Stockton, CA","Stockton-Lodi, CA","Stockton-Lodi, CA",1,0.032258064516129,4.94,10,0.0181806623863709,15731
"3408880","Logan Township School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,1,9,9,1,343
"0503960","Carlisle School District","Little Rock, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR",0,0,6,6,0,438
"3904847","Buckeye Local School District","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,6,6,0,600
"3612330","Goshen Central School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,653
"4102800","Centennial School District 28j","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,2.86,5,0,3274
"5505940","Greenfield School District","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",0,0,5.75,7,0,1754
"3602550","Alden Central School District","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",0,0,7.5,8,0,1099
"1922530","Perry Community School District","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",0,0,2,2,0,773
"3407890","Kearny School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,2.83,4,0,4219
"4222400","Southeast Delco School District","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,2.75,3,0,2550
"5302670","Everett School District","Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",3,0.176470588235294,6.59,10,0.214022140221402,9485
"0620220","La Honda-Pescadero Unified","San Francisco, CA","San Francisco-Redwood City-South San Francisco, CA","San Francisco-Oakland-Hayward, CA",0,0,6,8,0,245
"1807410","New Albany-Floyd County Con School","Louisville, KY","Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN",0,0,4.56,8,0,4182
"4016170","Kellyville School District","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,2.5,3,0,621
"4817850","East Central Independent School District","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,4.29,7,0,4305
"3904483","Stow-Munroe Falls City School District","Akron, OH","Akron, OH","Akron, OH",1,0.142857142857143,7,9,0.0928462709284627,2628
"5101050","Culpeper County Public Schools","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,5.17,7,0,3911
"3411880","Nutley Public School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,7,0,2116
"3629670","Voorheesville Central School District","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",1,1,9,9,1,494
"3604920","East Bloomfield Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,8,8,0,422
"4003570","Barnsdall School District","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,7,7,0,235
"1707170","Indian Springs School District 109","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3.75,4,0,2296
"2633930","Tri County Area Schools","Grand Rapids, MI","Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI",0,0,6,6,0,478
"2932100","Windsor C-1 School District","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,0.5,9,10,0.371926229508197,976
"3629040","Tuckahoe Union Free School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,564
"3904726","Greeneview Local School District","Dayton, OH","Dayton, OH","Dayton, OH",0,0,5.5,7,0,952
"1803120","Eastern Hancock County Com School Corporation","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN",0,0,7,7,0,472
"3607860","Clyde-Savannah Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,3,3,0,392
"4217370","Northampton Area School District","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",0,0,6.25,7,0,2945
"0620640","Lake Tahoe Unified School District","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",1,0.25,6.5,10,0.20306905370844,1955
"0636330","Semitropic Elementary","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,2,2,0,229
"1735010","Roxana Community Unit School District 1","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,5,5,0,955
"2510950","Southampton School District","Springfield, MA","Springfield, MA","Springfield, MA",0,0,4,4,0,550
"4703240","Oak Ridge School District","Knoxville, TN","Knoxville, TN","Knoxville, TN",1,0.25,6.25,9,0.249419953596288,1724
"3408040","Kinnelon Board of Education School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,532
"4032280","Wellston School District","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",1,1,9,9,1,332
"0633750","Rowland Unified School District","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",3,0.230769230769231,5.77,9,0.306982872200263,7590
"2712580","G.F.W. School District","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,4,4,0,265
"5306690","Peninsula School District","Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",1,0.125,7.13,10,0.132568684982662,3749
"1915450","Johnston Community School District","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",3,0.6,8.8,10,0.624601657106437,3138
"4813020","Carroll Independent School District","Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",7,1,10,10,1,3996
"5501650","Brighton #1 School District","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",0,0,8,8,0,209
"3904696","Gahanna-Jefferson City School District","Columbus, OH","Columbus, OH","Columbus, OH",0,0,6.86,8,0,3181
"4030600","Union School District","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,4.54,8,0,7575
"4839270","Santa Fe Independent School District","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,5,5,0,957
"1929010","Van Meter Community School District","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",0,0,7,7,0,278
"3904460","Oregon City School District","Toledo, OH","Toledo, OH","Toledo, OH",0,0,6.67,8,0,1323
"4111720","St Helens School District 502","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,5,5,0,1241
"4214940","McKeesport Area School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,3,3,0,360
"5504890","Northern Ozaukee School District","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",1,1,9,9,1,311
"0637680","Spencer Valley Elementary","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",0,0,4,4,0,35
"0803000","Clear Creek Re-1 School District","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",0,0,5.5,6,0,457
"3412150","Ogdensburg Borough School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,5,5,0,289
"0691136","Aromas San Juan Unified","San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",0,0,5,7,0,810
"0626670","National Elementary","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",0,0,4.9,6,0,5531
"3405250","Florham Park Public School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,8,8,0,320
"4100016","Yamhill Carlton School District 1","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,4,4,0,395
"3904697","Groveport Madison Local School District","Columbus, OH","Columbus, OH","Columbus, OH",0,0,3.33,5,0,2801
"4218990","Philadelphia City School District","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3,0.0206896551724138,2.21,10,0.0260510554166424,85985
"0628140","Ocean View","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",5,0.454545454545455,7.09,10,0.565438804956714,5891
"2006840","Halstead School District","Wichita, KS","Wichita, KS","Wichita, KS",1,0.5,7.5,9,0.39568345323741,556
"0642140","Western Placer Unified School District","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",1,0.142857142857143,6.71,9,0.19416014449127,3322
"0614220","Fountain Valley Elementary School District","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",7,1,9.29,10,1,4005
"0627180","Newhall","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",5,0.5,8.5,10,0.549948048092623,6737
"1711730","Damiansville School District 62","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,1,10,10,1,121
"2508610","Newton School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",11,0.733333333333333,8.73,10,0.733115093039283,5804
"4502100","Fairfield 01 School District","Columbia, SC","Columbia, SC","Columbia, SC",0,0,4,6,0,1862
"2512030","Ware School District","Springfield, MA","Springfield, MA","Springfield, MA",0,0,3,3,0,321
"4212840","Kiski Area School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,0.333333333333333,8.33,9,0.425349922239502,1286
"0606720","Buttonwillow Union Elementary","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,1,1,0,343
"3606330","Canandaigua City School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,7,7,0,1616
"3614430","Highland Falls Central School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5,5,0,331
"3500010","Rio Rancho Public Schools","Albuquerque, NM","Albuquerque, NM","Albuquerque, NM",4,0.4,8.3,10,0.389112641288814,7697
"0600067","Caruthers Unified","Fresno, CA","Fresno, CA","Fresno, CA",0,0,4,4,0,836
"3408280","Laurel Springs School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,3,3,0,190
"3622740","Penn Yan Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,5,5,0,603
"4828650","Lytle Independent School District","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,1,1,0,524
"1705050","Barrington Community Unit School District 220","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",4,0.8,9.6,10,0.804458894565722,2153
"3412240","Oradell School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,769
"0404380","Litchfield Elementary District","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",1,0.142857142857143,7.57,9,0.147709727225939,5829
"1735220","Salt Creek School District 48","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,145
"3620100","Mt Vernon School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,2.64,5,0,4981
"3401560","Berkeley Township School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,4.5,5,0,2107
"5503510","Kettle Moraine School District","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",4,1,9.75,10,1,1502
"2609930","Clawson Public Schools","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",2,1,9,9,1,716
"4217010","North Allegheny School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",7,1,9.29,10,1,3577
"0626340","Mt. Baldy Joint Elementary","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",1,1,9,9,1,167
"2612000","Detroit Public Schools","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",1,0.0161290322580645,3.6,10,0.0145377071779929,31917
"2714260","Hopkins Public School District","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,5,8,0,3141
"0620520","Lagunitas Elementary","San Rafael, CA","San Rafael, CA","San Francisco-Oakland-Hayward, CA",0,0,6,6,0,185
"3606990","Chappaqua Central School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",3,1,9.67,10,1,1335
"4106000","Gresham-Barlow School District 10j","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,4.45,8,0,4959
"4823910","Humble Independent School District","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",13,0.481481481481481,6.93,10,0.502608695652174,18400
"0101920","Jefferson County School District","Birmingham, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL",3,0.107142857142857,5.54,9,0.0896442914515204,13944
"4702760","Maury County School District","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",0,0,4.69,8,0,6498
"4814790","Comfort Independent School District","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,5,5,0,536
"3904471","St Bernard-Elmwood Place City School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,5,6,0,570
"1727930","Nettle Creek Central Consolidated School District 24c","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,10,10,1,86
"0631530","Poway Unified School District","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",22,0.846153846153846,9.35,10,0.861465351299326,16624
"2101530","Dayton Independent School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,6,6,0,588
"2509000","Norton School District","Providence, RI","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",0,0,6,6,0,399
"3904492","Troy City School District","Dayton, OH","Dayton, OH","Dayton, OH",0,0,5.57,8,0,2414
"1707830","Central Community Unit School District 301","Elgin, IL","Elgin, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,8,8,0,1730
"1709930","City of Chicago School District 299","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",56,0.130841121495327,4.84,10,0.136942324849976,245461
"2634260","Troy School District","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",3,0.25,7.83,10,0.253766997427416,5442
"3303330","Governor Wentworth Regional School District","Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",0,0,3,3,0,179
