district_nces_code,polygon_area,district_name,cbsa_title,median_sale_price,median_sale_price_per_sqft,total_sales
1706510,19655582.0429744,Cook County Sd 130,"Chicago-Naperville-Elgin, IL-IN-WI",9e4,75.64935064935065,979
1706540,34753297.8826618,Community High School District 218,"Chicago-Naperville-Elgin, IL-IN-WI",83900.0,67.0,1384
1706840,21675157.7752212,Braceville School District 75,"Chicago-Naperville-Elgin, IL-IN-WI",11e4,81.76691729323308,47
1707050,79749487.0225149,Bremen Community High School District 228,"Chicago-Naperville-Elgin, IL-IN-WI",112e3,82.87292817679558,3798
1707170,13077801.5410579,Indian Springs Sd 109,"Chicago-Naperville-Elgin, IL-IN-WI",153e3,112.14285714285714,616
1707290,65406116.7245298,Lemont-Bromberek Csd 113a,"Chicago-Naperville-Elgin, IL-IN-WI",32e4,145.00537056928033,941
1707320,3949900.57988531,Brookfield Lagrange Park School District 95,"Chicago-Naperville-Elgin, IL-IN-WI",215e3,171.28279883381924,565
1707830,215966514.975198,Central Community Unit School District 301,"Chicago-Naperville-Elgin, IL-IN-WI",3e5,112.4216734242536,1003
1707860,3320584.54870483,Burnham School District 154-5,"Chicago-Naperville-Elgin, IL-IN-WI",42e3,38.109756097560975,53
1707980,14976205.6852654,Butler School District 53,"Chicago-Naperville-Elgin, IL-IN-WI",802859.0,233.8429464906185,157
1708100,3304817.50757861,Lincoln Elementary School District 156,"Chicago-Naperville-Elgin, IL-IN-WI",37778.0,31.791907514450866,239
1708130,6128017.05550414,Calumet Public School District 132,"Chicago-Naperville-Elgin, IL-IN-WI",51500.0,43.261078998073216,281
1708400,189884031.307878,Cons High School District 230,"Chicago-Naperville-Elgin, IL-IN-WI",204900.0,122.0,6607
1708550,304835175.743542,Cunit School District 300,"Chicago-Naperville-Elgin, IL-IN-WI",177e3,100.82089552238806,5459
1708730,34259349.7563777,Cary Community Consolidated School District 26,"Chicago-Naperville-Elgin, IL-IN-WI",198e3,102.01149425287356,1097
1708790,11321701.0654511,Cass School District 63,"Chicago-Naperville-Elgin, IL-IN-WI",253e3,145.45454545454547,386
1708970,12151064.2234217,Center Cass School District 66,"Chicago-Naperville-Elgin, IL-IN-WI",27e4,149.29920780012188,510
1709210,5203426.7933209,Lockport School District 91,"Chicago-Naperville-Elgin, IL-IN-WI",16e4,106.66666666666667,326
1709510,13286024.6530956,Chaney-Monge School District 88,"Chicago-Naperville-Elgin, IL-IN-WI",11e4,81.25,210
1709540,51986532.473031,Channahon School District 17,"Chicago-Naperville-Elgin, IL-IN-WI",205e3,99.96666666666667,367
1709930,572873799.947967,Chicago Public Schools,"Chicago-Naperville-Elgin, IL-IN-WI",26e4,184.52380952380952,89468
1709960,18678844.8608292,Chicago Heights Sd 170,"Chicago-Naperville-Elgin, IL-IN-WI",5e4,38.05668016194332,675
1709990,3847423.02698073,Chicago Ridge Sd 127-5,"Chicago-Naperville-Elgin, IL-IN-WI",89e3,84.41762854144805,477
1710200,13320538.5934155,Cicero School District 99,"Chicago-Naperville-Elgin, IL-IN-WI",112e3,74.05660377358491,1676
1710380,4385098.91218374,Skokie School District 73-5,"Chicago-Naperville-Elgin, IL-IN-WI",275e3,189.561792220581,429
1710470,30919642.7345193,Ccsd 93,"Chicago-Naperville-Elgin, IL-IN-WI",2e5,124.17823228634039,1259
1710530,138997924.067484,Coal City Community Unit School District 1,"Chicago-Naperville-Elgin, IL-IN-WI",158e3,105.07246376811594,434
1710950,8542934.97242814,Ford Heights School District 169,"Chicago-Naperville-Elgin, IL-IN-WI",10900.0,9.514747859181732,9
1711010,15445776.214295,Country Club Hills School District 160,"Chicago-Naperville-Elgin, IL-IN-WI",83500.0,52.5,531
1711250,202419205.571217,Crete Monee Community Unit School District 201u,"Chicago-Naperville-Elgin, IL-IN-WI",122e3,62.753950338600454,1493
1711350,112501364.861362,Crystal Lake Ccsd 47,"Chicago-Naperville-Elgin, IL-IN-WI",187e3,99.609375,3081
1711370,180829251.768138,Community High School District 155,"Chicago-Naperville-Elgin, IL-IN-WI",19e4,100.7423117709438,4712
1711980,24874605.8499903,Deerfield Sd 109,"Chicago-Naperville-Elgin, IL-IN-WI",45e4,206.36285468615648,972
1712000,283185117.824286,Dekalb Community Unit School District 428,"Chicago-Naperville-Elgin, IL-IN-WI",135500.0,80.93023255813954,1393
1712120,34888233.5401867,Ccsd 62,"Chicago-Naperville-Elgin, IL-IN-WI",187500.0,145.87525150905432,2367
1712210,9859015.67019606,Diamond Lake School District 76,"Chicago-Naperville-Elgin, IL-IN-WI",192500.0,125.60386473429952,488
1712420,13900664.0000698,Dolton Sd 149,"Chicago-Naperville-Elgin, IL-IN-WI",53e3,39.413382218148485,885
1712450,12736640.9562176,Dolton School District 148,"Chicago-Naperville-Elgin, IL-IN-WI",27e3,23.408239700374533,680
1712510,336194682.816411,Donovan Community Unit School District 3,"Chicago-Naperville-Elgin, IL-IN-WI",65e3,43.91891891891892,55
1712540,43812074.9598973,Downers Grove Gsd 58,"Chicago-Naperville-Elgin, IL-IN-WI",315e3,186.57127132636214,2262
1712570,81635742.9191234,Community High School District 99,"Chicago-Naperville-Elgin, IL-IN-WI",25e4,150.90811965811966,4768
1712840,344663366.569987,Dwight Common School District 232,"Chicago-Naperville-Elgin, IL-IN-WI",9e4,62.54826254826255,146
1712870,409521642.996509,Dwight Township High School District 230,"Chicago-Naperville-Elgin, IL-IN-WI",9e4,64.1025641025641,147
1712930,155966782.649012,Earlville Community Unit School District 9,"Chicago-Naperville-Elgin, IL-IN-WI",85e3,58.69565217391305,96
1713140,15491643.4857552,East Maine School District 63,"Chicago-Naperville-Elgin, IL-IN-WI",2e5,150.5042668735454,1706
1713260,2722713.86797056,East Prairie School District 73,"Chicago-Naperville-Elgin, IL-IN-WI",255e3,192.02898550724638,141
1713440,2185272.43513946,Lindop School District 92,"Chicago-Naperville-Elgin, IL-IN-WI",118e3,105.60747663551402,152
1713710,218226805.676278,Sd U-46,"Chicago-Naperville-Elgin, IL-IN-WI",167e3,111.32075471698113,9979
1713770,58684902.542174,Community Consolidated School District 59,"Chicago-Naperville-Elgin, IL-IN-WI",208e3,144.5414847161572,2135
1713940,56770876.9783843,Dupage High School District 88,"Chicago-Naperville-Elgin, IL-IN-WI",196500.0,139.95726495726495,3165
1713970,31083483.7835752,Elmhurst School District 205,"Chicago-Naperville-Elgin, IL-IN-WI",385e3,222.4824355971897,1924
1714100,5370883.14663839,Elmwood Park Community Unit School District 401,"Chicago-Naperville-Elgin, IL-IN-WI",193e3,142.94049008168028,969
1714160,75517146.520853,Elwood Community Consolidated School District 203,"Chicago-Naperville-Elgin, IL-IN-WI",161e3,94.05405405405405,159
1714250,10760752.0602628,Emmons School District 33,"Chicago-Naperville-Elgin, IL-IN-WI",244e3,105.28260066494273,197
1714410,112596181.028473,Eswood Community Consolidated School District 269,"Chicago-Naperville-Elgin, IL-IN-WI",118e3,73.33333333333333,6
1714460,23065741.9225956,Evanston/Skokie School District 65,"Chicago-Naperville-Elgin, IL-IN-WI",31e4,216.9811320754717,3515
1714490,23065741.9225956,Evanston Township High School District 202,"Chicago-Naperville-Elgin, IL-IN-WI",31e4,216.9811320754717,3515
1714550,8512651.1848083,Evergreen Park Esd 124,"Chicago-Naperville-Elgin, IL-IN-WI",154e3,112.5,819
1714580,8512651.1848083,Evergreen Park Community High School District 231,"Chicago-Naperville-Elgin, IL-IN-WI",154e3,112.5,819
1714760,10577364.1966541,Fairmont School District 89,"Chicago-Naperville-Elgin, IL-IN-WI",153500.0,107.22551510019757,200
1714820,4347571.43360787,Fairview School District 72,"Chicago-Naperville-Elgin, IL-IN-WI",28e4,178.4366576819407,263
1715030,57187137.5388437,Fenton Community High School District 100,"Chicago-Naperville-Elgin, IL-IN-WI",185e3,126.4,1042
1715420,19310472.1814959,Flossmoor School District 161,"Chicago-Naperville-Elgin, IL-IN-WI",139900.0,75.3623188405797,1058
1715450,8034327.93028282,Forest Park Sd 91,"Chicago-Naperville-Elgin, IL-IN-WI",18e4,142.6463354648303,815
1715480,12922663.1701629,Forest Ridge School District 142,"Chicago-Naperville-Elgin, IL-IN-WI",127601.0,98.19324430479183,777
1715630,22056764.8070637,Fox Lake Gsd 114,"Chicago-Naperville-Elgin, IL-IN-WI",103500.0,76.75438596491227,628
1715660,4162482.15344204,Fox River Grove School District 3,"Chicago-Naperville-Elgin, IL-IN-WI",179900.0,108.9799476896251,199
1715700,43690871.0062322,Frankfort School District 157c,"Chicago-Naperville-Elgin, IL-IN-WI",36e4,126.64473684210526,803
1715780,5828341.09971963,Franklin Park Sd 84,"Chicago-Naperville-Elgin, IL-IN-WI",152e3,123.95833333333333,438
1715880,316157408.717703,Serena Community Unit School District 2,"Chicago-Naperville-Elgin, IL-IN-WI",139900.0,82.85479901558655,136
1715930,84483647.1056906,Fremont Sd 79,"Chicago-Naperville-Elgin, IL-IN-WI",279995.0,115.625,1160
1716230,81350566.4143796,Gardner Community Consolidated School District 72c,"Chicago-Naperville-Elgin, IL-IN-WI",98900.0,61.387354205033766,67
1716260,139844250.565385,Gardner S Wilmington Township High School District 73,"Chicago-Naperville-Elgin, IL-IN-WI",99900.0,75.39682539682539,132
1716290,16130195.0867668,Gavin School District 37,"Chicago-Naperville-Elgin, IL-IN-WI",136500.0,93.97810218978103,394
1716380,53655047.0174129,Geneva Community Unit School District 304,"Chicago-Naperville-Elgin, IL-IN-WI",305e3,139.10256410256412,1629
1716410,175928563.803726,Genoa Kingston Community Unit School District 424,"Chicago-Naperville-Elgin, IL-IN-WI",15e4,94.70588235294117,329
1716800,19721674.0387339,Glen Ellyn School District 41,"Chicago-Naperville-Elgin, IL-IN-WI",36e4,196.74935842600513,1453
1716830,117193549.337264,Glenbard Township High School District 87,"Chicago-Naperville-Elgin, IL-IN-WI",21e4,135.1851851851852,7050
1716860,10477454.7237964,Glencoe School District 35,"Chicago-Naperville-Elgin, IL-IN-WI",865e3,300.1446480231437,404
1716920,33107026.4822401,Glenview Community Consolidated School District 34,"Chicago-Naperville-Elgin, IL-IN-WI",42e4,240.86378737541528,1888
1716950,22192038.4975042,Brookwood School District 167,"Chicago-Naperville-Elgin, IL-IN-WI",78500.0,58.851851851851855,288
1717040,19578821.2026732,Woodridge School District 68,"Chicago-Naperville-Elgin, IL-IN-WI",189e3,122.58796821793416,1451
1717160,13882056.2479879,Gower School District 62,"Chicago-Naperville-Elgin, IL-IN-WI",265e3,154.83870967741936,491
1717340,76868756.5047393,Grant Community High School District 124,"Chicago-Naperville-Elgin, IL-IN-WI",14e4,85.16706302021403,2138
1717370,178331444.991711,Grant Park Community Unit School District 6,"Chicago-Naperville-Elgin, IL-IN-WI",128987.0,85.50228310502283,84
1717490,14343288.7365194,Grass Lake School District 36,"Chicago-Naperville-Elgin, IL-IN-WI",16e4,103.36538461538461,164
