district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Midway Elementary School District, California",6,24780,149.0,6.0,25.0,26.0,11.0,27.0,10.0,7.0,1.0,1.0,10.0,19.0,6.0,3835.0,2595.0,1240.0,105.0,44.0,0.7046979865771812,25.738255033557046,428.0,0.8441558441558441
"Mill Valley Elementary School District, California",6,24870,13303.0,321.0,1570.0,1163.0,1796.0,1358.0,874.0,1556.0,526.0,945.0,1838.0,1080.0,276.0,390105.0,228825.0,161280.0,7082.0,6221.0,0.5323611215515297,29.324588438698036,31667.0,0.648483270407499
"Millbrae Elementary School District, California",6,24900,11481.0,71.0,593.0,1446.0,1826.0,1673.0,665.0,1919.0,251.0,561.0,1321.0,1030.0,125.0,325655.0,165180.0,160475.0,6274.0,5207.0,0.5464680776935807,28.364689486978484,25041.0,0.7012118679481822
"Millville Elementary School District, California",6,24930,552.0,9.0,24.0,61.0,84.0,197.0,21.0,57.0,12.0,7.0,27.0,13.0,40.0,16695.0,10845.0,5850.0,396.0,156.0,0.717391304347826,30.244565217391305,1729.0,0.8453781512605042
"Mission Union Elementary School District, California",6,25110,126.0,2.0,10.0,29.0,16.0,17.0,10.0,25.0,0.0,1.0,6.0,10.0,0.0,2845.0,1540.0,1305.0,84.0,42.0,0.6666666666666666,22.57936507936508,324.0,0.8592592592592593
"Modesto City Elementary School District, California",6,25130,37694.0,1054.0,4691.0,6766.0,6909.0,4969.0,1617.0,4231.0,834.0,931.0,1293.0,1733.0,2666.0,1000090.0,666885.0,333205.0,26006.0,11688.0,0.6899241258555738,26.531808775932507,116476.0,0.7768609865470852
"Monroe Elementary School District, California",6,25290,417.0,0.0,31.0,47.0,112.0,35.0,24.0,114.0,9.0,7.0,23.0,15.0,0.0,9590.0,6300.0,3290.0,249.0,168.0,0.5971223021582733,22.99760191846523,1326.0,0.7176220806794055
"Monson-Sultana Joint Union Elementary School District, California",6,25350,720.0,43.0,52.0,100.0,142.0,59.0,69.0,110.0,20.0,36.0,70.0,19.0,0.0,16300.0,10610.0,5690.0,465.0,255.0,0.6458333333333334,22.63888888888889,2569.0,0.6528497409326425
"Montague Elementary School District, California",6,25380,891.0,55.0,43.0,196.0,253.0,128.0,50.0,62.0,0.0,0.0,23.0,62.0,19.0,19e3,11115.0,7885.0,725.0,166.0,0.813692480359147,21.32435465768799,2290.0,0.7908217716115261
"Monte Rio Union Elementary School District, California",6,25410,572.0,39.0,15.0,68.0,24.0,74.0,4.0,40.0,78.0,40.0,80.0,60.0,50.0,21095.0,13885.0,7210.0,224.0,348.0,0.3916083916083916,36.87937062937063,1717.0,0.6894409937888198
"Montecito Union Elementary School District, California",6,25500,1764.0,165.0,360.0,512.0,298.0,175.0,43.0,85.0,0.0,28.0,0.0,30.0,68.0,33505.0,24715.0,8790.0,1553.0,211.0,0.8803854875283447,18.993764172335602,6009.0,0.6502441189525078
"Montgomery Elementary School District, California",6,25650,342.0,11.0,33.0,15.0,46.0,89.0,12.0,35.0,0.0,25.0,26.0,19.0,31.0,10990.0,6960.0,4030.0,206.0,136.0,0.6023391812865497,32.134502923976605,763.0,0.7952127659574468
"Moraga Elementary School District, California",6,25740,6278.0,286.0,638.0,327.0,397.0,583.0,476.0,1173.0,322.0,382.0,819.0,740.0,135.0,199435.0,118215.0,81220.0,2707.0,3571.0,0.4311882765211851,31.767282574068176,16994.0,0.6342090234151914
"Moreland Elementary School District, California",6,25770,22926.0,492.0,1367.0,2448.0,4007.0,5303.0,1695.0,3693.0,469.0,809.0,1457.0,669.0,517.0,568320.0,348060.0,220260.0,15312.0,7614.0,0.6678879874378435,24.789322166971996,49107.0,0.7981369008535785
"Mother Lode Union Elementary School District, California",6,25980,6011.0,285.0,721.0,850.0,793.0,594.0,312.0,890.0,76.0,140.0,586.0,533.0,231.0,169585.0,101740.0,67845.0,3555.0,2456.0,0.5914157378140077,28.212443852936282,16600.0,0.7623872091182523
"Mount Shasta Union Elementary School District, California",6,26040,2744.0,623.0,1030.0,423.0,174.0,131.0,16.0,39.0,30.0,100.0,60.0,46.0,72.0,37630.0,20260.0,17365.0,2397.0,347.0,0.8735422740524781,13.713556851311953,7016.0,0.7860162601626016
"Mountain Elementary School District, California",6,26070,633.0,11.0,17.0,65.0,97.0,31.0,40.0,68.0,24.0,53.0,119.0,71.0,37.0,22945.0,13615.0,9330.0,261.0,372.0,0.41232227488151657,36.2480252764613,1440.0,0.7560283687943262
"Mountain House Elementary School District, California",6,26130,94.0,0.0,15.0,2.0,2.0,15.0,11.0,1.0,8.0,3.0,13.0,20.0,4.0,3520.0,2320.0,1200.0,45.0,49.0,0.4787234042553192,37.4468085106383,211.0,0.7448979591836735
"Mountain View Elementary School District (Los Angeles County), California",6,26190,22045.0,73.0,629.0,1743.0,2390.0,3631.0,1094.0,4371.0,386.0,891.0,4156.0,2266.0,415.0,708100.0,440120.0,267985.0,9560.0,12485.0,0.4336584259469267,32.12066228169653,57900.0,0.7487521533636645
"Mountain View Elementary School District (San Bernardino County), California",6,26220,9819.0,108.0,592.0,846.0,1479.0,1593.0,759.0,994.0,380.0,252.0,689.0,1061.0,1066.0,354415.0,203970.0,150440.0,5377.0,4442.0,0.547611773092983,36.09481617272635,21547.0,0.803072075620323
"Mountain View Whisman Elementary School District, California",6,26280,36770.0,290.0,3678.0,5838.0,8445.0,7061.0,2119.0,4755.0,626.0,871.0,1368.0,1099.0,620.0,794160.0,460760.0,333400.0,27431.0,9339.0,0.7460157737285831,21.598041881968996,68350.0,0.7212860892388452
"Mount Baldy Joint Elementary School District, California",6,26340,135.0,0.0,7.0,0.0,2.0,37.0,5.0,20.0,0.0,17.0,13.0,30.0,4.0,5260.0,2650.0,2610.0,51.0,84.0,0.37777777777777777,38.96296296296296,291.0,0.9020979020979021
"Mount Pleasant Elementary School District, California",6,26400,10835.0,16.0,122.0,492.0,1457.0,2061.0,1002.0,3229.0,206.0,411.0,912.0,755.0,172.0,324005.0,196265.0,127740.0,5150.0,5685.0,0.47531149053991695,29.903553299492387,23370.0,0.8048824922572417
"Mulberry Elementary School District, California",6,26430,42.0,2.0,8.0,2.0,18.0,4.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,715.0,500.0,215.0,34.0,8.0,0.8095238095238095,17.023809523809526,110.0,0.5813953488372093
"Mupu Elementary School District, California",6,26460,408.0,38.0,37.0,81.0,36.0,53.0,18.0,50.0,10.0,16.0,24.0,28.0,17.0,10480.0,6545.0,3935.0,263.0,145.0,0.6446078431372549,25.686274509803923,1024.0,0.6681922196796338
"National Elementary School District, California",6,26670,23759.0,351.0,1515.0,2573.0,4156.0,4661.0,1711.0,4018.0,767.0,1007.0,1359.0,1132.0,509.0,614730.0,356725.0,258005.0,14967.0,8792.0,0.6299507555031777,25.873563702176018,58282.0,0.6581827924066136
"Nevada City Elementary School District, California",6,26820,5360.0,175.0,1041.0,1069.0,894.0,236.0,407.0,300.0,104.0,100.0,296.0,366.0,372.0,148185.0,87270.0,60910.0,3822.0,1538.0,0.7130597014925373,27.646455223880597,15486.0,0.7533668667856563
"New Hope Elementary School District, California",6,26970,378.0,51.0,11.0,7.0,78.0,62.0,62.0,51.0,0.0,19.0,17.0,20.0,0.0,8475.0,4710.0,3765.0,271.0,107.0,0.716931216931217,22.42063492063492,1232.0,0.6316916488222698
"New Jerusalem Elementary School District, California",6,27030,749.0,31.0,39.0,59.0,104.0,67.0,90.0,94.0,20.0,7.0,111.0,79.0,48.0,26170.0,16710.0,9460.0,390.0,359.0,0.520694259012016,34.93991989319092,2050.0,0.8124207858048162
"Mountain Union Elementary School District, California",6,27040,360.0,21.0,29.0,0.0,18.0,48.0,32.0,15.0,14.0,29.0,75.0,79.0,0.0,12735.0,7265.0,5470.0,148.0,212.0,0.4111111111111111,35.375,1144.0,0.8475935828877005
"Newcastle Elementary School District, California",6,27120,870.0,34.0,65.0,175.0,63.0,206.0,63.0,49.0,18.0,63.0,79.0,27.0,28.0,22245.0,11035.0,11205.0,606.0,264.0,0.696551724137931,25.56896551724138,2516.0,0.8
"Newhall Elementary School District, California",6,27180,31891.0,637.0,3468.0,3960.0,4628.0,2781.0,1085.0,3533.0,882.0,1715.0,3957.0,4007.0,1238.0,990250.0,603805.0,386445.0,16559.0,15332.0,0.5192374024019316,31.051080242074566,75134.0,0.7488944208522478
"Nicasio Elementary School District, California",6,27300,319.0,35.0,29.0,31.0,10.0,49.0,12.0,39.0,16.0,22.0,26.0,42.0,8.0,9460.0,5330.0,4130.0,166.0,153.0,0.5203761755485894,29.655172413793103,753.0,0.5748031496062992
"Norris Elementary School District, California",6,27450,11278.0,178.0,1087.0,1748.0,3175.0,1980.0,784.0,848.0,95.0,120.0,591.0,407.0,265.0,250105.0,159375.0,90730.0,8952.0,2326.0,0.7937577584678135,22.176361056924986,26560.0,0.8675747909302526
"North County Joint Union Elementary School District, California",6,27480,1543.0,57.0,92.0,155.0,333.0,144.0,66.0,114.0,16.0,8.0,283.0,228.0,47.0,49595.0,26605.0,22990.0,847.0,696.0,0.5489306545690213,32.14193130265716,3639.0,0.800976800976801
"North Cow Creek Elementary School District, California",6,27510,567.0,7.0,25.0,83.0,157.0,173.0,38.0,40.0,0.0,0.0,14.0,0.0,30.0,14335.0,9395.0,4940.0,483.0,84.0,0.8518518518518519,25.282186948853617,1439.0,0.8704318936877077
"Nuestro Elementary School District, California",6,27750,103.0,1.0,16.0,34.0,16.0,18.0,5.0,2.0,0.0,2.0,2.0,7.0,0.0,1855.0,1110.0,745.0,90.0,13.0,0.8737864077669902,18.009708737864077,315.0,0.7777777777777778
"Nuview Union Elementary School District, California",6,27780,4150.0,260.0,170.0,134.0,433.0,541.0,238.0,649.0,65.0,219.0,546.0,604.0,291.0,150110.0,107350.0,42760.0,1776.0,2374.0,0.4279518072289157,36.1710843373494,11578.0,0.7821921009581678
"Oak Grove Elementary School District, California",6,27810,51069.0,419.0,2499.0,4382.0,6735.0,7899.0,3721.0,10578.0,1646.0,2923.0,5399.0,3572.0,1296.0,1519040.0,838330.0,680710.0,25655.0,25414.0,0.5023595527619495,29.744855000097907,109729.0,0.7823093419616991
"Oak Grove Union Elementary School District, California",6,27840,2147.0,150.0,182.0,233.0,381.0,416.0,276.0,182.0,20.0,90.0,63.0,129.0,25.0,48715.0,24895.0,23815.0,1638.0,509.0,0.7629250116441546,22.68979972054029,4736.0,0.8578811369509044
"Oak Run Elementary School District, California",6,27870,112.0,11.0,2.0,5.0,2.0,15.0,3.0,10.0,18.0,9.0,27.0,8.0,2.0,3820.0,1650.0,2170.0,38.0,74.0,0.3392857142857143,34.107142857142854,511.0,0.8205128205128205
"Oak Valley Union Elementary School District, California",6,27900,458.0,84.0,71.0,120.0,67.0,64.0,10.0,24.0,0.0,2.0,5.0,6.0,5.0,6460.0,4230.0,2230.0,416.0,42.0,0.9082969432314411,14.104803493449781,1364.0,0.6474226804123712
"Oak View Union Elementary School District, California",6,27930,833.0,58.0,81.0,80.0,141.0,118.0,36.0,66.0,55.0,30.0,68.0,43.0,57.0,26245.0,14280.0,11970.0,514.0,319.0,0.617046818727491,31.50660264105642,2562.0,0.8198895027624309
"Oakley Union Elementary School District, California",6,28080,15008.0,290.0,766.0,1405.0,1878.0,1241.0,408.0,1198.0,247.0,983.0,1932.0,3129.0,1531.0,620575.0,369340.0,251235.0,5988.0,9020.0,0.39898720682302774,41.34961353944563,35733.0,0.7693387796783252
"Ocean View Elementary School District (Orange County), California",6,28140,44162.0,794.0,4087.0,4668.0,5275.0,6475.0,3093.0,8074.0,1359.0,2278.0,3779.0,3103.0,1177.0,1236975.0,682180.0,554795.0,24392.0,19770.0,0.5523300575155111,28.009940672976768,95681.0,0.803117820102639
"Ocean View Elementary School District (Ventura County), California",6,28170,7467.0,210.0,527.0,972.0,952.0,1641.0,661.0,1399.0,56.0,221.0,365.0,313.0,150.0,183365.0,110080.0,73285.0,4963.0,2504.0,0.6646578277755457,24.55671621802598,17649.0,0.7379417075058035
"Old Adobe Union Elementary School District, California",6,28320,12278.0,381.0,1378.0,1715.0,1149.0,1329.0,802.0,1619.0,299.0,534.0,1112.0,1537.0,423.0,365140.0,227775.0,137365.0,6754.0,5524.0,0.5500895911386219,29.739371233099853,25931.0,0.7441842551224773
"Ontario-Montclair Elementary School District, California",6,28470,70592.0,811.0,4435.0,9646.0,11648.0,10238.0,4115.0,10278.0,1536.0,2830.0,5302.0,6499.0,3254.0,2097525.0,1277005.0,820520.0,40893.0,29699.0,0.5792866047144152,29.713352787851314,171638.0,0.7750003462172306
"Orange Center Elementary School District, California",6,28530,471.0,13.0,54.0,56.0,120.0,81.0,34.0,46.0,16.0,9.0,15.0,27.0,0.0,9805.0,6265.0,3540.0,358.0,113.0,0.7600849256900213,20.817409766454354,1935.0,0.6836935166994106
"Orchard Elementary School District, California",6,28680,9661.0,105.0,512.0,1652.0,2034.0,1486.0,835.0,1412.0,221.0,352.0,584.0,288.0,180.0,229280.0,132505.0,96775.0,6624.0,3037.0,0.6856433081461546,23.732532864092743,18173.0,0.7973217881594845
"Orcutt Union Elementary School District, California",6,28710,15793.0,750.0,2102.0,3406.0,3568.0,1764.0,891.0,1232.0,308.0,163.0,694.0,645.0,270.0,325960.0,199275.0,126685.0,12481.0,3312.0,0.7902868359399734,20.639523839675807,36754.0,0.81249252839211
"Orick Elementary School District, California",6,28830,97.0,15.0,13.0,23.0,4.0,8.0,9.0,0.0,0.0,4.0,15.0,6.0,0.0,1970.0,1020.0,950.0,72.0,25.0,0.7422680412371134,20.309278350515463,291.0,0.46808510638297873
"Orinda Union Elementary School District, California",6,28860,7222.0,108.0,496.0,481.0,864.0,1094.0,469.0,1122.0,309.0,350.0,1152.0,710.0,67.0,219965.0,131865.0,88100.0,3512.0,3710.0,0.48629188590418165,30.457629465522015,18619.0,0.6387065402382689
"Oro Grande Elementary School District, California",6,28950,251.0,0.0,11.0,6.0,20.0,75.0,12.0,30.0,8.0,17.0,9.0,25.0,38.0,11010.0,8905.0,2110.0,124.0,127.0,0.4940239043824701,43.864541832669325,961.0,0.7739463601532567
"Oroville City Elementary School District, California",6,29100,7057.0,496.0,1798.0,1168.0,1143.0,307.0,408.0,490.0,95.0,154.0,548.0,223.0,227.0,153690.0,97370.0,56325.0,5320.0,1737.0,0.753861414198668,21.778376080487458,23011.0,0.74792572105887
"Outside Creek Elementary School District, California",6,29160,345.0,19.0,26.0,19.0,66.0,84.0,5.0,103.0,0.0,6.0,7.0,5.0,5.0,8090.0,5820.0,2275.0,219.0,126.0,0.6347826086956522,23.44927536231884,751.0,0.7934782608695652
"Oxnard Elementary School District, California",6,29220,55267.0,890.0,3898.0,7604.0,9509.0,10231.0,5882.0,9183.0,707.0,1627.0,2793.0,1749.0,1194.0,1344635.0,823395.0,521240.0,38014.0,17253.0,0.6878245607686323,24.329798975880724,127890.0,0.7454420425291816
"Pacheco Union Elementary School District, California",6,29280,3087.0,11.0,280.0,1133.0,865.0,405.0,153.0,156.0,0.0,0.0,20.0,36.0,28.0,50255.0,28295.0,21960.0,2847.0,240.0,0.9222546161321672,16.27955944282475,8789.0,0.841811231990591
"Pacific Elementary School District, California",6,29340,328.0,28.0,8.0,19.0,64.0,46.0,17.0,60.0,7.0,10.0,15.0,45.0,9.0,9950.0,5315.0,4635.0,182.0,146.0,0.5548780487804879,30.335365853658537,658.0,0.7540983606557377
"Pacific Union Elementary School District (Fresno County), California",6,29400,1228.0,5.0,59.0,185.0,198.0,260.0,107.0,234.0,39.0,5.0,48.0,32.0,56.0,31025.0,20290.0,10740.0,814.0,414.0,0.6628664495114006,25.264657980456025,3688.0,0.7113884555382215
"Pacific Union Elementary School District (Humboldt County), California",6,29430,1898.0,80.0,406.0,471.0,326.0,240.0,51.0,129.0,21.0,20.0,94.0,28.0,32.0,34525.0,20170.0,14355.0,1574.0,324.0,0.8292939936775553,18.190200210748156,4551.0,0.7042878265155249
"Palermo Union Elementary School District, California",6,29540,2019.0,89.0,323.0,383.0,386.0,236.0,71.0,258.0,24.0,20.0,90.0,78.0,61.0,46285.0,32300.0,13980.0,1488.0,531.0,0.736998514115899,22.9247152055473,7943.0,0.7687203791469195
"Palmdale Elementary School District, California",6,29580,44755.0,359.0,2437.0,5587.0,6078.0,4678.0,1697.0,2437.0,334.0,831.0,5332.0,9148.0,5837.0,1869590.0,1228390.0,641200.0,20836.0,23919.0,0.4655569210144118,41.77388001340633,135559.0,0.7387981641583947
"Palo Verde Union Elementary School District, California",6,29670,734.0,85.0,70.0,142.0,123.0,122.0,49.0,81.0,9.0,15.0,22.0,16.0,0.0,13e3,8345.0,4655.0,591.0,143.0,0.8051771117166212,17.71117166212534,2630.0,0.7369127516778523
"Panoche Elementary School District, California",6,29770,50.0,0.0,6.0,4.0,0.0,2.0,0.0,5.0,0.0,1.0,9.0,16.0,7.0,2430.0,1285.0,1145.0,12.0,38.0,0.24,48.6,166.0,0.6119402985074627
"Paradise Elementary School District, California",6,29790,355.0,28.0,43.0,37.0,105.0,66.0,0.0,30.0,9.0,6.0,5.0,11.0,15.0,7760.0,5045.0,2715.0,279.0,76.0,0.7859154929577464,21.859154929577464,735.0,0.8547945205479452
"Peninsula Union Elementary School District, California",6,30090,230.0,14.0,14.0,50.0,45.0,26.0,5.0,39.0,5.0,4.0,5.0,12.0,11.0,5950.0,4180.0,1770.0,154.0,76.0,0.6695652173913044,25.869565217391305,497.0,0.8032786885245902
"Perris Elementary School District, California",6,30180,15036.0,79.0,809.0,1700.0,1985.0,1701.0,747.0,2542.0,444.0,739.0,1236.0,1894.0,1160.0,523970.0,370980.0,152990.0,7021.0,8015.0,0.46694599627560524,34.84769885607874,47543.0,0.7434874895478227
"Petaluma City Elementary School District, California",6,30230,14270.0,350.0,1752.0,2244.0,1269.0,1816.0,738.0,1654.0,349.0,497.0,1642.0,1600.0,359.0,413620.0,223945.0,189680.0,8169.0,6101.0,0.5724597056762438,28.985283812193412,31527.0,0.7298504563993008
"Pine Ridge Elementary School District, California",6,30390,350.0,44.0,28.0,13.0,16.0,28.0,37.0,28.0,0.0,8.0,83.0,50.0,15.0,11975.0,7620.0,4355.0,166.0,184.0,0.4742857142857143,34.214285714285715,1122.0,0.6292906178489702
"Piner-Olivet Union Elementary School District, California",6,30450,7911.0,143.0,976.0,1736.0,1780.0,1153.0,325.0,742.0,175.0,55.0,375.0,163.0,288.0,169820.0,92515.0,77305.0,6113.0,1798.0,0.7727215269877385,21.466312729111365,16296.0,0.8386079786589062
"Pioneer Union Elementary School District (El Dorado County), California",6,30480,1468.0,45.0,15.0,98.0,21.0,136.0,53.0,328.0,64.0,53.0,273.0,342.0,40.0,58190.0,31090.0,27095.0,368.0,1100.0,0.2506811989100817,39.63896457765667,4628.0,0.726078799249531
"Pioneer Union Elementary School District (Kings County), California",6,30510,4876.0,177.0,586.0,942.0,644.0,627.0,325.0,681.0,102.0,139.0,352.0,215.0,86.0,114040.0,74740.0,39305.0,3301.0,1575.0,0.6769893355209188,23.388022969647253,11410.0,0.8217382536801775
"Pioneer Union Elementary School District (Butte County), California",6,30520,345.0,3.0,47.0,8.0,52.0,38.0,13.0,54.0,6.0,4.0,27.0,49.0,44.0,13910.0,6165.0,7745.0,161.0,184.0,0.4666666666666667,40.31884057971015,1381.0,0.7473958333333334
"Pixley Union Elementary School District, California",6,30630,1448.0,72.0,125.0,250.0,195.0,124.0,99.0,368.0,62.0,61.0,59.0,25.0,8.0,32705.0,20660.0,12045.0,865.0,583.0,0.5973756906077348,22.58632596685083,4902.0,0.5343406593406593
"Placer Hills Union Elementary School District, California",6,30720,5170.0,166.0,315.0,728.0,728.0,586.0,286.0,645.0,245.0,159.0,655.0,353.0,304.0,166800.0,103720.0,63075.0,2809.0,2361.0,0.5433268858800774,32.26305609284333,13661.0,0.7715539947322212
"Placerville Union Elementary School District, California",6,30780,5451.0,392.0,818.0,942.0,690.0,404.0,113.0,599.0,87.0,74.0,671.0,463.0,198.0,145610.0,80415.0,65195.0,3359.0,2092.0,0.6162172078517704,26.712529811043844,14739.0,0.8003069577080492
"Plainsburg Union Elementary School District, California",6,30810,155.0,36.0,29.0,17.0,8.0,19.0,2.0,23.0,0.0,6.0,3.0,12.0,0.0,2725.0,1290.0,1435.0,111.0,44.0,0.7161290322580646,17.580645161290324,473.0,0.615819209039548
"Planada Elementary School District, California",6,30840,1601.0,82.0,98.0,148.0,205.0,403.0,73.0,83.0,7.0,50.0,200.0,159.0,93.0,51165.0,34865.0,16300.0,1009.0,592.0,0.6302311055590256,31.958151155527794,5210.0,0.6322463768115942
"Plaza Elementary School District, California",6,30870,97.0,11.0,27.0,17.0,8.0,3.0,11.0,13.0,1.0,0.0,2.0,3.0,1.0,1575.0,1160.0,410.0,77.0,20.0,0.7938144329896907,16.237113402061855,236.0,0.7909090909090909
"Pleasant Grove Joint Union Elementary School District, California",6,30900,354.0,43.0,23.0,6.0,20.0,30.0,44.0,98.0,16.0,14.0,15.0,32.0,13.0,11260.0,6815.0,4445.0,166.0,188.0,0.4689265536723164,31.807909604519775,875.0,0.7095959595959596
"Pleasant Ridge Union Elementary School District, California",6,30930,6568.0,309.0,196.0,564.0,1343.0,1109.0,451.0,617.0,233.0,177.0,647.0,505.0,417.0,213205.0,123265.0,89940.0,3972.0,2596.0,0.6047503045066992,32.46117539585871,19831.0,0.7722942577401429
"Pleasant Valley Elementary School District (Nevada County), California",6,30960,2652.0,30.0,193.0,168.0,307.0,625.0,268.0,472.0,124.0,83.0,165.0,101.0,116.0,79330.0,41940.0,37390.0,1591.0,1061.0,0.5999245852187028,29.913273001508294,7875.0,0.8075484529071745
"Pleasant Valley Elementary School District (Ventura County), California",6,30990,33636.0,1034.0,4145.0,5558.0,5859.0,6260.0,2131.0,3345.0,605.0,702.0,1341.0,1710.0,946.0,783970.0,474610.0,309365.0,24987.0,8649.0,0.7428647877274349,23.307468188845284,76267.0,0.8141500662139698
"Pleasant Valley Joint Union Elementary School District, California",6,31020,408.0,11.0,19.0,22.0,36.0,49.0,23.0,54.0,27.0,22.0,73.0,36.0,36.0,16455.0,9980.0,6475.0,160.0,248.0,0.39215686274509803,40.330882352941174,976.0,0.7024070021881839
"Pleasant View Elementary School District, California",6,31050,864.0,7.0,150.0,17.0,211.0,119.0,72.0,150.0,10.0,35.0,43.0,50.0,0.0,19870.0,11705.0,8165.0,576.0,288.0,0.6666666666666666,22.997685185185187,2717.0,0.7777777777777778
