district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Huron Valley Schools, Michigan",26,18990,27739.0,509.0,1864.0,2699.0,2592.0,3038.0,1640.0,3806.0,1394.0,2003.0,4901.0,2671.0,622.0,904450.0,536605.0,367845.0,12342.0,15397.0,0.4449331266447961,32.605717581744116,59800.0,0.8668892637086503
"Ida Public School District, Michigan",26,19050,3619.0,87.0,178.0,437.0,582.0,592.0,286.0,557.0,163.0,167.0,377.0,133.0,60.0,96555.0,50615.0,45940.0,2162.0,1457.0,0.5974025974025974,26.68002210555402,7897.0,0.8616318986004753
"Imlay City Community Schools, Michigan",26,19100,5104.0,99.0,724.0,544.0,641.0,537.0,126.0,494.0,248.0,161.0,723.0,622.0,185.0,158555.0,97680.0,60875.0,2671.0,2433.0,0.5233150470219435,31.064851097178682,12640.0,0.820093896713615
"Inkster City School District, Michigan",26,19140,3222.0,91.0,168.0,481.0,693.0,363.0,208.0,428.0,288.0,110.0,213.0,167.0,12.0,76965.0,36490.0,40475.0,2004.0,1218.0,0.6219739292364991,23.887337057728118,10612.0,0.8626023657870792
"Inland Lakes Schools, Michigan",26,19170,2251.0,80.0,215.0,228.0,293.0,197.0,250.0,439.0,63.0,150.0,138.0,98.0,100.0,65870.0,36795.0,29075.0,1263.0,988.0,0.5610839626832519,29.26254997778765,5874.0,0.8233799237611181
"Ionia Public Schools, Michigan",26,19250,7107.0,337.0,1411.0,1036.0,885.0,688.0,218.0,392.0,194.0,388.0,1003.0,387.0,168.0,180960.0,108695.0,72265.0,4575.0,2532.0,0.6437315322921063,25.46222034613761,21851.0,0.7955139672492088
"Iron Mountain Public Schools, Michigan",26,19410,2848.0,244.0,1053.0,810.0,383.0,101.0,19.0,134.0,0.0,0.0,7.0,0.0,97.0,40145.0,29025.0,11115.0,2610.0,238.0,0.9164325842696629,14.095856741573034,7571.0,0.8519290928050052
"Ironwood Area Schools, Michigan",26,19470,3134.0,286.0,994.0,638.0,427.0,237.0,59.0,120.0,23.0,62.0,175.0,50.0,63.0,51720.0,28965.0,22755.0,2641.0,493.0,0.8426930440331845,16.502871729419272,7759.0,0.8101503759398496
"Ishpeming Public School District, Michigan",26,19530,2856.0,215.0,763.0,338.0,379.0,671.0,203.0,131.0,30.0,7.0,30.0,24.0,65.0,48490.0,22410.0,26080.0,2569.0,287.0,0.8995098039215687,16.97829131652661,6772.0,0.8404548587181254
"Ithaca Public Schools, Michigan",26,19580,3026.0,286.0,341.0,368.0,585.0,324.0,140.0,248.0,65.0,59.0,358.0,177.0,75.0,76485.0,40760.0,35725.0,2044.0,982.0,0.6754791804362195,25.27594183740912,7428.0,0.7946875
"Jackson Public Schools, Michigan",26,19620,20500.0,751.0,3991.0,4998.0,4345.0,2107.0,373.0,1083.0,233.0,619.0,1219.0,499.0,282.0,382015.0,199540.0,182475.0,16565.0,3935.0,0.8080487804878049,18.63487804878049,54790.0,0.7894886229244524
"Jefferson Schools, Michigan",26,19800,5168.0,75.0,334.0,666.0,825.0,713.0,371.0,752.0,343.0,235.0,667.0,164.0,23.0,134240.0,82280.0,51960.0,2984.0,2184.0,0.5773993808049536,25.975232198142415,12189.0,0.8596725057121096
"Jenison Public Schools, Michigan",26,19830,13293.0,343.0,1327.0,1605.0,2388.0,2963.0,1494.0,1924.0,282.0,209.0,242.0,334.0,182.0,293955.0,178695.0,115265.0,10120.0,3173.0,0.7613029413977281,22.113518393139245,28040.0,0.8628379855695649
"Johannesburg-Lewiston Area School District, Michigan",26,19890,1843.0,149.0,272.0,179.0,275.0,287.0,111.0,165.0,44.0,47.0,97.0,140.0,77.0,48535.0,27630.0,20905.0,1273.0,570.0,0.6907216494845361,26.334780249593056,5645.0,0.8377960865087538
"Jonesville Community Schools, Michigan",26,19920,2195.0,73.0,314.0,498.0,346.0,239.0,113.0,241.0,66.0,66.0,99.0,88.0,52.0,50240.0,28165.0,22075.0,1583.0,612.0,0.7211845102505695,22.888382687927106,5512.0,0.8756001745962462
"Kalamazoo Public School District, Michigan",26,19950,50507.0,1836.0,8868.0,10467.0,11708.0,7524.0,1764.0,3327.0,747.0,742.0,1510.0,1259.0,755.0,945545.0,492320.0,453225.0,42167.0,8340.0,0.8348743738491694,18.721068366761042,111629.0,0.7862146633835347
"Kaleva Norman Dickson School District, Michigan",26,20010,1690.0,126.0,124.0,164.0,225.0,230.0,147.0,245.0,60.0,54.0,155.0,98.0,62.0,48050.0,26265.0,21785.0,1016.0,674.0,0.6011834319526628,28.431952662721894,5265.0,0.7858366647629925
"Kalkaska Public Schools, Michigan",26,20050,4804.0,209.0,641.0,481.0,595.0,663.0,242.0,573.0,160.0,298.0,471.0,380.0,91.0,128605.0,76755.0,51850.0,2831.0,1973.0,0.589300582847627,26.770399666944215,12612.0,0.8082744702320888
"Kearsley Community Schools, Michigan",26,20070,6646.0,141.0,608.0,971.0,1265.0,1411.0,492.0,588.0,74.0,108.0,371.0,397.0,220.0,172865.0,102220.0,70645.0,4888.0,1758.0,0.7354799879626843,26.010382184772794,16637.0,0.8523262661955241
"Kelloggsville Public Schools, Michigan",26,20160,5434.0,126.0,677.0,932.0,1417.0,1173.0,320.0,462.0,25.0,68.0,105.0,85.0,44.0,99385.0,54310.0,45080.0,4645.0,789.0,0.8548030916451969,18.289473684210527,12529.0,0.8671012131088177
"Kenowa Hills Public Schools, Michigan",26,20280,11624.0,479.0,1401.0,1980.0,2324.0,2206.0,822.0,1168.0,350.0,130.0,346.0,261.0,157.0,235435.0,122440.0,112995.0,9212.0,2412.0,0.7924982794218858,20.254215416379903,24313.0,0.8586309523809523
"Kent City Community Schools, Michigan",26,20310,3320.0,186.0,252.0,249.0,348.0,232.0,342.0,537.0,242.0,270.0,445.0,153.0,64.0,100270.0,55295.0,44975.0,1609.0,1711.0,0.48463855421686747,30.201807228915662,7632.0,0.841255868544601
"Kentwood Public Schools, Michigan",26,20340,31716.0,635.0,3983.0,5870.0,6778.0,5990.0,2116.0,2819.0,622.0,459.0,1222.0,677.0,545.0,654140.0,340690.0,313445.0,25372.0,6344.0,0.7999747761382268,20.624921175431957,64544.0,0.8173875724226725
"Kingsley Area Schools, Michigan",26,20380,3927.0,60.0,127.0,289.0,365.0,833.0,628.0,871.0,135.0,99.0,128.0,176.0,216.0,120935.0,69250.0,51685.0,2302.0,1625.0,0.5861981156098803,30.795772854596382,7967.0,0.8263131813676908
"Kingston Community School District, Michigan",26,20400,1288.0,36.0,110.0,81.0,190.0,184.0,87.0,141.0,58.0,37.0,171.0,74.0,119.0,45415.0,27560.0,17855.0,688.0,600.0,0.5341614906832298,35.26009316770186,3608.0,0.7871545929798357
"Laingsburg Community School District, Michigan",26,20550,2528.0,64.0,144.0,170.0,143.0,357.0,463.0,677.0,87.0,143.0,133.0,101.0,46.0,71165.0,37565.0,33595.0,1341.0,1187.0,0.5304588607594937,28.150712025316455,5985.0,0.8252245508982036
"Lake City Area School District, Michigan",26,20610,2853.0,189.0,331.0,424.0,415.0,490.0,238.0,269.0,55.0,47.0,141.0,175.0,79.0,68765.0,40135.0,28630.0,2087.0,766.0,0.7315106905012267,24.102698913424465,8064.0,0.7691275167785235
"Lake Fenton Community Schools, Michigan",26,20670,5352.0,168.0,329.0,989.0,930.0,927.0,272.0,306.0,164.0,158.0,466.0,543.0,100.0,141875.0,85615.0,56260.0,3615.0,1737.0,0.6754484304932735,26.508781763826608,11568.0,0.8704271039826996
"Lake Linden-Hubbell School District, Michigan",26,20700,1279.0,73.0,201.0,152.0,227.0,283.0,103.0,74.0,9.0,22.0,66.0,22.0,47.0,28545.0,15615.0,12925.0,1039.0,240.0,0.8123534010946052,22.3182173573104,3717.0,0.7623616236162362
"Lake Orion Community Schools, Michigan",26,20730,20011.0,265.0,1501.0,2060.0,2962.0,2879.0,1355.0,2536.0,941.0,1168.0,2449.0,1510.0,385.0,582535.0,345225.0,237310.0,11022.0,8989.0,0.5507970616161112,29.110739093498577,43708.0,0.862179181375823
"Lakeshore School District, Michigan",26,20820,8148.0,337.0,1191.0,1869.0,2092.0,1298.0,357.0,388.0,119.0,127.0,175.0,105.0,90.0,140640.0,81140.0,59505.0,7144.0,1004.0,0.8767795778105056,17.260677466863033,17914.0,0.8855123674911661
"Lakeview School District, Michigan",26,20850,9991.0,167.0,1195.0,3485.0,2313.0,1030.0,190.0,704.0,68.0,75.0,325.0,300.0,139.0,184440.0,105080.0,79360.0,8380.0,1611.0,0.8387548793914523,18.460614553097788,22288.0,0.8710240496508922
"Lakeview Public Schools, Michigan",26,20880,9184.0,223.0,768.0,1174.0,1386.0,1398.0,541.0,1442.0,449.0,483.0,857.0,332.0,131.0,235855.0,126e3,109855.0,5490.0,3694.0,0.5977787456445993,25.681075783972126,19896.0,0.897068264498181
"Lakeview Community Schools, Michigan",26,20910,3614.0,165.0,312.0,306.0,494.0,452.0,275.0,360.0,155.0,114.0,558.0,286.0,137.0,110525.0,64795.0,45735.0,2004.0,1610.0,0.5545102379634754,30.58245711123409,9879.0,0.7832577979205545
"Lakeville Community Schools, Michigan",26,20940,4464.0,67.0,199.0,272.0,582.0,531.0,432.0,606.0,315.0,281.0,522.0,412.0,245.0,156270.0,90260.0,66010.0,2083.0,2381.0,0.46662186379928317,35.00672043010753,11781.0,0.8741822939380723
"Lakewood Public Schools, Michigan",26,20980,6366.0,391.0,546.0,583.0,591.0,704.0,398.0,1003.0,365.0,643.0,879.0,182.0,81.0,174110.0,90740.0,83370.0,3213.0,3153.0,0.5047125353440151,27.349984291548854,13418.0,0.8438264058679706
"Lamphere Public Schools, Michigan",26,21120,7998.0,195.0,659.0,1180.0,1591.0,1340.0,503.0,1094.0,309.0,259.0,459.0,256.0,153.0,193110.0,111460.0,81655.0,5468.0,2530.0,0.6836709177294323,24.144786196549138,17358.0,0.7992506647328982
"Lansing Public School District, Michigan",26,21150,52741.0,1635.0,6075.0,12802.0,14494.0,7696.0,1832.0,3102.0,518.0,695.0,1365.0,1723.0,804.0,1000090.0,521595.0,478495.0,44534.0,8207.0,0.8443905121252915,18.962287404486073,121854.0,0.7790334792162946
"Lapeer Community Schools, Michigan",26,21180,16896.0,385.0,1458.0,2378.0,2127.0,1624.0,677.0,1416.0,568.0,897.0,2273.0,2544.0,549.0,541190.0,348545.0,192645.0,8649.0,8247.0,0.5118963068181818,32.03065814393939,41577.0,0.8709099317840213
"Lawrence Public School District, Michigan",26,21210,1494.0,58.0,157.0,318.0,173.0,154.0,44.0,266.0,85.0,36.0,74.0,74.0,55.0,40035.0,24535.0,15500.0,904.0,590.0,0.6050870147255689,26.79718875502008,3945.0,0.8681102362204725
"Lawton Community School District, Michigan",26,21240,2248.0,102.0,253.0,307.0,340.0,229.0,145.0,465.0,105.0,103.0,114.0,58.0,27.0,51860.0,30835.0,21020.0,1376.0,872.0,0.6120996441281139,23.069395017793596,5306.0,0.8431116905693177
"Leland Public School District, Michigan",26,21390,1256.0,78.0,185.0,260.0,149.0,146.0,79.0,117.0,50.0,26.0,70.0,63.0,33.0,28790.0,18170.0,10620.0,897.0,359.0,0.714171974522293,22.921974522292995,3406.0,0.7433691756272401
"Les Cheneaux Community Schools, Michigan",26,21420,863.0,85.0,198.0,147.0,79.0,60.0,32.0,66.0,16.0,57.0,63.0,29.0,31.0,19535.0,8915.0,10620.0,601.0,262.0,0.6964078794901506,22.636152954808807,2338.0,0.7502702702702703
"Leslie Public Schools, Michigan",26,21450,3133.0,114.0,182.0,114.0,263.0,559.0,397.0,647.0,212.0,164.0,211.0,144.0,126.0,96875.0,53630.0,43250.0,1629.0,1504.0,0.5199489307373125,30.920842642834344,7847.0,0.8778837280836665
"Lincoln Consolidated School District, Michigan",26,21570,14174.0,209.0,835.0,1220.0,2042.0,2703.0,1500.0,2304.0,756.0,691.0,1097.0,720.0,97.0,377885.0,203625.0,174260.0,8509.0,5665.0,0.6003245378862706,26.660434598560744,31089.0,0.850585671479161
"Lincoln Park Public Schools, Michigan",26,21600,14838.0,200.0,1371.0,2329.0,3070.0,2787.0,874.0,1907.0,403.0,475.0,781.0,386.0,255.0,336530.0,194190.0,142340.0,10631.0,4207.0,0.71647122253673,22.68028036123467,37243.0,0.8191595299741088
"Linden Community Schools, Michigan",26,21690,8041.0,121.0,425.0,803.0,1012.0,1074.0,526.0,1180.0,414.0,382.0,980.0,922.0,202.0,256435.0,151900.0,104535.0,3961.0,4080.0,0.492600422832981,31.890933963437384,18395.0,0.8781622911694511
"Litchfield Community Schools, Michigan",26,21750,1317.0,109.0,248.0,219.0,182.0,211.0,65.0,114.0,14.0,38.0,72.0,27.0,18.0,24800.0,13560.0,11240.0,1034.0,283.0,0.7851176917236142,18.83067577828398,3243.0,0.8127313101406366
"Alanson Public Schools, Michigan",26,21810,1755.0,36.0,175.0,170.0,299.0,494.0,99.0,289.0,50.0,8.0,91.0,33.0,11.0,38165.0,20025.0,18140.0,1273.0,482.0,0.7253561253561254,21.746438746438745,3601.0,0.8037280701754386
"Livonia Public Schools, Michigan",26,21840,53870.0,922.0,4440.0,7576.0,8570.0,8955.0,4314.0,8881.0,2345.0,2289.0,3648.0,1288.0,642.0,1303625.0,710155.0,593470.0,34777.0,19093.0,0.6455726749582328,24.199461666976052,114087.0,0.8857117133339335
"L'Anse Creuse Public Schools, Michigan",26,21870,33587.0,564.0,1986.0,3431.0,4589.0,5016.0,2313.0,5212.0,1483.0,1981.0,4252.0,2238.0,522.0,969470.0,528060.0,441410.0,17899.0,15688.0,0.5329145204990026,28.86444159942835,70870.0,0.8857683352735739
"Lowell Area Schools, Michigan",26,22050,10044.0,277.0,981.0,962.0,1109.0,1769.0,1361.0,1727.0,364.0,525.0,537.0,323.0,109.0,247780.0,140005.0,107775.0,6459.0,3585.0,0.6430704898446834,24.669454400637196,21676.0,0.8426068540623797
"Ludington Area School District, Michigan",26,22200,6355.0,601.0,1782.0,1611.0,980.0,518.0,111.0,293.0,97.0,77.0,124.0,44.0,117.0,94030.0,51070.0,42965.0,5603.0,752.0,0.8816679779701023,14.79622344610543,16013.0,0.8219942676120079
"Mackinac Island Public Schools, Michigan",26,22230,428.0,142.0,158.0,66.0,8.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,34.0,5460.0,1350.0,4110.0,392.0,36.0,0.9158878504672897,12.757009345794392,710.0,0.020737327188940093
"Mackinaw City Public Schools, Michigan",26,22260,416.0,95.0,114.0,71.0,44.0,15.0,16.0,17.0,0.0,1.0,20.0,12.0,11.0,6515.0,3135.0,3385.0,355.0,61.0,0.8533653846153846,15.661057692307692,1156.0,0.6743119266055045
"Madison Public Schools, Michigan",26,22290,5755.0,137.0,607.0,1001.0,937.0,950.0,393.0,964.0,82.0,150.0,221.0,208.0,105.0,132115.0,70180.0,61940.0,4025.0,1730.0,0.6993918331885317,22.95655951346655,12616.0,0.8171361893648942
"Madison School District, Michigan",26,22320,2150.0,51.0,412.0,561.0,272.0,206.0,35.0,99.0,0.0,147.0,205.0,106.0,56.0,48410.0,25030.0,23385.0,1537.0,613.0,0.7148837209302326,22.516279069767442,7903.0,0.8846681922196796
"Mancelona Public Schools, Michigan",26,22350,2405.0,93.0,298.0,320.0,349.0,220.0,152.0,211.0,147.0,106.0,377.0,92.0,40.0,62230.0,33140.0,29090.0,1432.0,973.0,0.5954261954261955,25.875259875259875,6832.0,0.7003205128205128
"Manchester Community Schools, Michigan",26,22380,3349.0,176.0,333.0,235.0,281.0,318.0,224.0,587.0,199.0,262.0,381.0,247.0,106.0,101080.0,53755.0,47320.0,1567.0,1782.0,0.4679008659301284,30.18214392355927,7882.0,0.7440041710114703
"Manistee Area Schools, Michigan",26,22410,4372.0,492.0,1022.0,1262.0,696.0,188.0,41.0,239.0,100.0,21.0,160.0,77.0,74.0,67e3,37410.0,29590.0,3701.0,671.0,0.846523330283623,15.324794144556266,12915.0,0.8105378704720088
"Manistique Area Schools, Michigan",26,22470,2400.0,223.0,727.0,455.0,346.0,199.0,33.0,123.0,51.0,30.0,81.0,93.0,39.0,41225.0,24155.0,17070.0,1983.0,417.0,0.82625,17.177083333333332,7505.0,0.7797286512370312
"Manton Consolidated Schools, Michigan",26,22500,2012.0,46.0,125.0,185.0,325.0,406.0,194.0,266.0,33.0,51.0,230.0,118.0,33.0,54910.0,30215.0,24695.0,1281.0,731.0,0.6366799204771372,27.291252485089462,5583.0,0.834901222953904
"Maple Valley Schools, Michigan",26,22620,3049.0,141.0,149.0,352.0,252.0,355.0,262.0,349.0,191.0,310.0,440.0,182.0,66.0,92245.0,50990.0,41255.0,1511.0,1538.0,0.4955723187930469,30.254181698917677,8031.0,0.8181242078580482
"Marcellus Community Schools, Michigan",26,22740,2078.0,69.0,124.0,116.0,192.0,323.0,195.0,298.0,124.0,82.0,324.0,170.0,61.0,67315.0,39495.0,27820.0,1019.0,1059.0,0.49037536092396533,32.39412897016362,5048.0,0.8472661545413466
"Marion Public Schools, Michigan",26,22800,1333.0,75.0,142.0,98.0,130.0,212.0,161.0,192.0,93.0,42.0,74.0,65.0,49.0,38190.0,20090.0,18100.0,818.0,515.0,0.6136534133533383,28.649662415603903,4078.0,0.8317039106145251
"Marlette Community Schools, Michigan",26,22860,2360.0,225.0,375.0,335.0,210.0,263.0,139.0,217.0,59.0,72.0,157.0,140.0,168.0,65575.0,41850.0,23725.0,1547.0,813.0,0.6555084745762711,27.786016949152543,6524.0,0.7489295445698716
"Marshall Public Schools, Michigan",26,22970,5944.0,375.0,1005.0,853.0,748.0,800.0,485.0,622.0,146.0,236.0,313.0,284.0,77.0,129455.0,75045.0,54405.0,4266.0,1678.0,0.7176985195154778,21.779104979811574,13489.0,0.7914790996784566
"Martin Public Schools, Michigan",26,22980,2199.0,128.0,177.0,285.0,303.0,281.0,155.0,386.0,158.0,105.0,159.0,38.0,24.0,52165.0,28380.0,23780.0,1329.0,870.0,0.6043656207366985,23.722146430195544,5078.0,0.7929534580252283
"Marysville Public Schools, Michigan",26,23040,6264.0,311.0,803.0,961.0,1091.0,747.0,301.0,379.0,152.0,174.0,533.0,677.0,135.0,164205.0,89420.0,74785.0,4214.0,2050.0,0.6727330779054917,26.214080459770116,13985.0,0.8923780968912735
"Mason Public Schools, Michigan",26,23070,8958.0,279.0,1242.0,1022.0,1265.0,2094.0,1036.0,1001.0,262.0,120.0,208.0,271.0,158.0,195810.0,99280.0,96535.0,6938.0,2020.0,0.7745032373297611,21.858673811118553,19459.0,0.8413697461062514
"Mason Consolidated Schools, Michigan",26,23100,3292.0,76.0,248.0,500.0,702.0,610.0,183.0,436.0,80.0,64.0,195.0,136.0,62.0,78590.0,44450.0,34140.0,2319.0,973.0,0.7044349939246659,23.873025516403402,7513.0,0.8796133567662566
"Mason County Central Schools, Michigan",26,23130,3192.0,110.0,350.0,559.0,818.0,517.0,177.0,293.0,71.0,65.0,90.0,67.0,75.0,66845.0,38260.0,28585.0,2531.0,661.0,0.7929197994987469,20.94141604010025,8035.0,0.8291888691533452
"Mason County Eastern District, Michigan",26,23160,1724.0,80.0,91.0,148.0,188.0,360.0,209.0,354.0,55.0,58.0,102.0,44.0,35.0,44465.0,25025.0,19440.0,1076.0,648.0,0.6241299303944315,25.791763341067284,4593.0,0.8160733549083063
"Mattawan Consolidated School, Michigan",26,23250,8329.0,157.0,473.0,1058.0,1592.0,2203.0,710.0,890.0,234.0,285.0,294.0,205.0,228.0,202825.0,107590.0,95235.0,6193.0,2136.0,0.7435466442550126,24.35166286468964,18882.0,0.8795960054471176
"Mayville Community School District, Michigan",26,23280,2467.0,113.0,180.0,138.0,200.0,226.0,217.0,327.0,62.0,146.0,350.0,223.0,285.0,106610.0,60310.0,46300.0,1074.0,1393.0,0.4353465747871909,43.21443048236725,6442.0,0.7750479846449136
"McBain Rural Agricultural Schools, Michigan",26,23310,2600.0,293.0,433.0,444.0,472.0,394.0,144.0,205.0,28.0,22.0,68.0,26.0,71.0,46990.0,26680.0,20305.0,2180.0,420.0,0.8384615384615385,18.073076923076922,6037.0,0.7893779556202255
"Melvindale-North Allen Park School District, Michigan",26,23460,6161.0,262.0,547.0,1357.0,1383.0,773.0,413.0,675.0,91.0,119.0,334.0,138.0,69.0,128410.0,75310.0,53100.0,4735.0,1426.0,0.7685440675215063,20.842395714981333,16958.0,0.8215536453358803
"Memphis Community Schools, Michigan",26,23490,2179.0,69.0,115.0,151.0,164.0,252.0,120.0,336.0,84.0,96.0,367.0,334.0,91.0,82420.0,51140.0,31285.0,871.0,1308.0,0.3997246443322625,37.8246902248738,5665.0,0.8272366681357426
"Mendon Community School District, Michigan",26,23520,1495.0,132.0,102.0,152.0,219.0,241.0,144.0,181.0,125.0,45.0,101.0,36.0,17.0,35050.0,19980.0,15065.0,990.0,505.0,0.6622073578595318,23.444816053511705,3573.0,0.8262849707221861
"Menominee Area Public Schools, Michigan",26,23550,5123.0,457.0,1193.0,1088.0,1175.0,553.0,100.0,193.0,31.0,14.0,79.0,98.0,142.0,85260.0,45255.0,40005.0,4566.0,557.0,0.8912746437634199,16.64259223111458,12069.0,0.8282982791586998
"Meridian Public Schools, Michigan",26,23580,4302.0,82.0,239.0,410.0,790.0,1028.0,347.0,421.0,199.0,211.0,366.0,77.0,132.0,113090.0,65440.0,47650.0,2896.0,1406.0,0.6731752673175267,26.287773128777314,10341.0,0.8664843928001823
"Merrill Community Schools, Michigan",26,23610,2088.0,73.0,137.0,138.0,293.0,308.0,161.0,301.0,116.0,165.0,267.0,76.0,53.0,60830.0,34610.0,26220.0,1110.0,978.0,0.5316091954022989,29.13314176245211,5117.0,0.8791106993978693
"Mesick Consolidated Schools, Michigan",26,23670,1967.0,77.0,161.0,180.0,189.0,257.0,102.0,275.0,99.0,173.0,251.0,146.0,57.0,61055.0,34885.0,26170.0,966.0,1001.0,0.49110320284697506,31.039654295882055,5448.0,0.7983275946876537
"Michigan Center School District, Michigan",26,23790,3310.0,107.0,473.0,534.0,843.0,366.0,170.0,136.0,261.0,142.0,184.0,94.0,0.0,66155.0,34080.0,32075.0,2493.0,817.0,0.7531722054380665,19.986404833836858,7413.0,0.8134654619644418
"Midland Public Schools, Michigan",26,23820,22863.0,1033.0,3305.0,6447.0,4783.0,2188.0,748.0,2206.0,310.0,512.0,869.0,254.0,208.0,403500.0,235570.0,167930.0,18504.0,4359.0,0.8093426059572235,17.64860254559769,53377.0,0.8536677590118478
"Mid Peninsula School District, Michigan",26,23830,666.0,15.0,23.0,32.0,61.0,89.0,64.0,139.0,30.0,52.0,90.0,41.0,30.0,23130.0,14830.0,8300.0,284.0,382.0,0.4264264264264264,34.729729729729726,1683.0,0.7774524158125915
"Milan Area Schools, Michigan",26,23850,6146.0,183.0,520.0,393.0,717.0,1164.0,565.0,1219.0,310.0,255.0,625.0,120.0,75.0,160430.0,89600.0,70830.0,3542.0,2604.0,0.5763097949886105,26.103156524568824,16004.0,0.8352811118130132
"Millington Community Schools, Michigan",26,23910,3496.0,98.0,336.0,332.0,338.0,340.0,193.0,496.0,177.0,284.0,518.0,221.0,163.0,115355.0,66010.0,49345.0,1637.0,1859.0,0.46824942791762014,32.996281464530895,9009.0,0.8082491122644087
"Mio-AuSable Schools, Michigan",26,24000,1555.0,222.0,303.0,243.0,187.0,122.0,41.0,191.0,41.0,65.0,31.0,92.0,17.0,29975.0,17620.0,12355.0,1118.0,437.0,0.7189710610932476,19.276527331189712,5097.0,0.7588059701492538
"Mona Shores Public School District, Michigan",26,24120,10357.0,359.0,1354.0,2572.0,2628.0,1381.0,639.0,394.0,99.0,199.0,453.0,145.0,134.0,191870.0,105960.0,85915.0,8933.0,1424.0,0.8625084483923916,18.52563483634257,22648.0,0.8920134983127109
"Monroe Public Schools, Michigan",26,24150,20118.0,909.0,3373.0,3657.0,2683.0,2139.0,920.0,1742.0,807.0,833.0,1994.0,746.0,315.0,460800.0,279495.0,181305.0,13681.0,6437.0,0.6800377771150213,22.904861318222487,48909.0,0.8357031554343591
"Montague Area Public Schools, Michigan",26,24180,3582.0,291.0,447.0,449.0,483.0,490.0,276.0,494.0,120.0,118.0,172.0,148.0,94.0,85880.0,45580.0,40300.0,2436.0,1146.0,0.6800670016750419,23.97543271915131,8626.0,0.8363343187315238
