"place_id","city","state_code","is_suburb","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
5267,"Dunmore","PA","suburb","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",0,0,5,5,0,828
26478,"Wallingford","CT","suburb","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",0,0,6,6,0,349
4561,"Cupertino","CA","suburb","San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",8,1,10,10,1,5198
9975,"La Habra","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,4,5,0,1598
20527,"Whitesburg","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,7,7,0,386
7598,"Goose Creek","SC","suburb","Charleston, SC","Charleston-North Charleston, SC","Charleston-North Charleston, SC",1,0.166666666666667,6.33,9,0.109603340292276,3832
2006,"Braidwood","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4,4,0,533
4001,"Cleveland","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,4.5,7,0,2079
30675,"Waterford","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,5,5,0,434
13917,"Oakland","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",2,0.666666666666667,8.67,10,0.720542231491137,959
18102,"Sugar Land","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",13,0.684210526315789,8.74,10,0.728259286234523,13730
30776,"Milwaukie","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",1,0.1,5.5,9,0.0556061987237922,3291
22317,"Conley","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,6,6,0,602
7047,"Foyil","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,4,4,0,339
11583,"Lyons","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3.5,5,0,574
14107,"Parker","KS","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,5,5,0,146
373,"Andover","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2,0.666666666666667,8.67,9,0.821530758226037,2796
9463,"Independence","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,8,8,0,366
2432,"Buckner","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,8,8,0,382
12110,"Mascoutah","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,8,8,0,953
29509,"Sandwich","IL","suburb","Elgin, IL","Elgin, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,6,0,293
29690,"Milford","MA","suburb","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,4,4,0,641
29542,"Ware","MA","suburb","Springfield, MA","Springfield, MA","Springfield, MA",0,0,3,3,0,321
11766,"Midland Park","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,307
11203,"Los Angeles","CA","principal_city","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",23,0.063013698630137,4.11,10,0.0640688331081562,210945
25348,"Ruskin","FL","suburb","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL",0,0,2,2,0,862
3648,"Chicago Heights","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,2.82,4,0,3841
23225,"Hartsdale","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,333
30760,"Temple","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",1,0.333333333333333,7.33,9,0.357839947950553,1537
3661,"Chester","SC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",0,0,2.67,3,0,1501
16491,"Rush Springs","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,3,3,0,310
29464,"Bensenville","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3.5,4,0,812
32304,"Elko New Market","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",1,1,9,9,1,504
5644,"Duncan","OK","principal_city","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,7,7,0,310
29534,"Huntington","MA","suburb","Springfield, MA","Springfield, MA","Springfield, MA",0,0,5,7,0,438
11203,"Venice","CA","principal_city","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,8,8,0,549
15820,"Plum","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,0.25,8,9,0.330935251798561,1668
22742,"Farmingville","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,6.5,7,0,897
25984,"Stony Brook","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,631
15531,"Quinlan","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,4.5,6,0,704
15099,"Port Hueneme","CA","suburb","Oxnard, CA","Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA",0,0,3.5,4,0,2682
6926,"Fountain Inn","SC","suburb","Greenville, SC","Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC",0,0,6,6,0,791
10817,"Lebanon","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,4,4,0,316
25472,"Raymond","NH","suburb","Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",0,0,5,5,0,570
20643,"West Point","UT","suburb","Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",0,0,6,6,0,813
18111,"South Holland","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4.33,7,0,878
7658,"Hamilton","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,4,4,0,271
9337,"Hudson","OH","suburb","Akron, OH","Akron, OH","Akron, OH",1,1,10,10,1,651
12669,"North Lauderdale","FL","suburb","Fort Lauderdale, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",0,0,3.25,5,0,2772
22568,"Edgard","LA","suburb","New Orleans, LA","New Orleans-Metairie, LA","New Orleans-Metairie, LA",0,0,6,6,0,297
1826,"Boston","MA","principal_city","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",1,0.0144927536231884,3.71,10,0.0136595669776448,28405
34188,"New Kent","VA","suburb","Richmond, VA","Richmond, VA","Richmond, VA",0,0,8,8,0,702
26131,"Thornwood","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,447
25522,"Saint James","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",2,1,9,9,1,1116
14171,"Palmer","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,7,7,0,829
1585,"Bessemer","AL","suburb","Birmingham, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL",0,0,3.44,6,0,3956
23681,"Lake Arrowhead","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,7,7,0,425
13559,"North Caldwell","NJ","suburb","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,273
20886,"Willoughby","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,5,6,0,1406
10452,"Lawson","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,8,8,0,391
24983,"North Potomac","MD","suburb","Washington, DC","Silver Spring-Frederick-Rockville, MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2,1,10,10,1,1045
2390,"Brooklyn","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,4.5,5,0,805
19698,"Wenonah","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4,5,0,621
24765,"Oak Grove","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,5,5,0,294
3672,"Central Falls","RI","suburb","Providence, RI","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",0,0,1,1,0,970
8184,"Hickory Flat","MS","suburb","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",0,0,7,7,0,672
11284,"Kuna","ID","suburb","Boise, ID","Boise City, ID","Boise City, ID",0,0,3.67,6,0,2420
8385,"Hebron","IN","suburb","Gary, IN","Gary, IN","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4,4,0,550
17045,"Remington","VA","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,5,5,0,530
15406,"Perryopolis","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,6,6,0,482
16446,"Pinckney","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,7,7,0,834
33160,"Houlton","WI","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",1,1,10,10,1,227
22245,"Ellington","CT","suburb","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",1,1,9,9,1,217
4397,"Council Bluffs","IA","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,3.3,6,0,4698
25581,"Sells","AZ","suburb","Tucson, AZ","Tucson, AZ","Tucson, AZ",0,0,1,1,0,529
6671,"Fremont","CA","suburb","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",18,0.6,8.37,10,0.698245077032956,19602
19534,"Trenton","GA","suburb","Chattanooga, TN","Chattanooga, TN-GA","Chattanooga, TN-GA",0,0,8,8,0,738
25632,"Selden","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.67,7,0,1682
20313,"Westwego","LA","suburb","New Orleans, LA","New Orleans-Metairie, LA","New Orleans-Metairie, LA",0,0,3.6,5,0,1859
20157,"Wadsworth","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",2,0.333333333333333,6.83,10,0.458434221146086,2478
2082,"Bradford Woods","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,1,10,10,1,386
18190,"Sebring","OH","suburb","Youngstown, OH","Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA",0,0,3,3,0,314
425,"Almont","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,7,7,0,485
35153,"Sterling","VA","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,5.46,8,0,8277
5145,"Denton","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",3,0.214285714285714,5.64,9,0.202276499881432,8434
12747,"Middlefield","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,7,7,0,174
8152,"Gretna","LA","suburb","New Orleans, LA","New Orleans-Metairie, LA","New Orleans-Metairie, LA",1,0.166666666666667,5.67,10,0.124359412367612,2927
19554,"Venice","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,1,1,0,103
24182,"McQueeney","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,1,1,0,350
32031,"Carrsville","VA","suburb","Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",0,0,8,8,0,254
6341,"Evergreen Park","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,8,0,1329
20092,"White Bluff","TN","suburb","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",0,0,6,6,0,577
11634,"New Hope","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,3.67,7,0,1918
26547,"West Hempstead","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,6.5,7,0,700
1574,"Bigelow","AR","suburb","Little Rock, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR",0,0,6,6,0,320
17804,"Senoia","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,2,2,0,486
3216,"Hauula","HI","suburb","Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI",0,0,3,3,0,315
148,"Albany","CA","suburb","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",3,1,9.67,10,1,1766
22005,"Channelview","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,4,6,0,3481
33131,"Honeoye","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,6,6,0,266
18166,"Shafter","CA","suburb","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,2.75,4,0,3061
11183,"Lyndonville","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,5,5,0,327
15457,"Redington Shores","FL","suburb","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL",1,1,9,9,1,1422
18606,"Syracuse","NY","principal_city","Syracuse, NY","Syracuse, NY","Syracuse, NY",1,0.037037037037037,2.85,9,0.0186270678650515,15354
13979,"Palm Bay","FL","principal_city","Palm Bay, FL","Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL",0,0,6.2,8,0,7526
2340,"Blythe","GA","suburb","Augusta, GA","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC",0,0,6,6,0,350
10966,"Live Oak","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",1,0.5,8,10,0.556317335945152,1021
2703,"Calumet City","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,1.4,2,0,3100
30789,"Bennett","CO","suburb","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",0,0,3,3,0,403
11959,"Marine","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,1,10,10,1,110
13441,"Newark","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,121
2893,"Burlington","WI","suburb","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,7,0,1139
30856,"Heath","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",1,1,10,10,1,733
22644,"Woodbridge Township","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,225
4957,"Diamond Bar","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",5,0.625,8.5,10,0.705730511099639,3874
5839,"Edinburg","TX","suburb","McAllen, TX","McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX",9,0.3,7.1,10,0.283564954682779,16550
3019,"Caseyville","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,7,0,326
6669,"Gibsonville","NC","suburb","Greensboro, NC","Greensboro-High Point, NC","Greensboro-High Point, NC",0,0,5,5,0,458
4623,"Cross Roads","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,4,4,0,596
299,"Algonac","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,6,6,0,319
13052,"Needles","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,5,5,0,427
7245,"Goodyear","AZ","suburb","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",0,0,4.57,8,0,4721
7674,"Godfrey","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,2.33,3,0,1153
454,"Aledo","TX","suburb","Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",4,1,9.5,10,1,2213
10672,"Matthews","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",4,0.8,9.4,10,0.833652007648184,4184
25045,"Pine Bush","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.5,6,0,1263
16310,"Sanford","FL","suburb","Orlando, FL","Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL",1,0.125,5.13,10,0.152689505503023,6451
17481,"San Marino","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",2,1,10,10,1,1161
15973,"Sahuarita","AZ","suburb","Tucson, AZ","Tucson, AZ","Tucson, AZ",0,0,7,7,0,2412
11359,"Mounds View","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,4,4,0,518
19238,"Yadkinville","NC","suburb","Winston, NC","Winston-Salem, NC","Winston-Salem, NC",1,0.5,7,9,0.338074398249453,914
33985,"Milton","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,7.33,8,0,2491
19516,"Washington","NJ","suburb","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",0,0,4.67,7,0,898
29594,"Bridgewater","MA","suburb","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",0,0,7,7,0,734
7691,"Great Neck","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",3,0.75,9.25,10,0.792785234899329,2384
3879,"Cincinnati","OH","principal_city","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",8,0.0869565217391304,5.28,10,0.0777553791088987,48614
3340,"Clayton","NC","suburb","Raleigh, NC","Raleigh, NC","Raleigh, NC",2,0.285714285714286,7.29,9,0.279406093328191,5186
5816,"Dry Ridge","KY","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,4,4,0,451
14937,"Parker","CO","suburb","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",3,0.25,7.08,9,0.232107496463932,7070
7178,"Galveston","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",2,0.5,6.75,9,0.414783427495292,2124
20184,"Winfield","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,3,3,0,354
14053,"Nephi","UT","suburb","Provo, UT","Provo-Orem, UT","Provo-Orem, UT",0,0,6,6,0,881
26428,"Wantagh","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",3,0.6,8.4,10,0.557575757575758,2310
29453,"Mount Airy","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",1,1,9,9,1,495
2417,"Brookville","OH","suburb","Dayton, OH","Dayton, OH","Dayton, OH",1,1,9,9,1,579
16237,"Pleasant Prairie","WI","suburb","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,7,0,1566
511,"Arlington","NE","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,7,7,0,304
15675,"Prue","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,8,8,0,215
12365,"Mechanicsburg","PA","suburb","Harrisburg, PA","Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA",0,0,7.33,8,0,846
7381,"Garden Grove","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",3,0.0857142857142857,6.2,10,0.0828080084724394,19829
1164,"Belton","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,6.17,8,0,2671
12822,"Manchester","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",0,0,7.5,8,0,1092
1289,"Bedford","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,6,6,0,395
30723,"Woodbury","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,1206
346,"Allen Park","MI","suburb","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",0,0,5,6,0,1552
24172,"Marina del Rey","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,5,5,0,386
9727,"Lincolnton","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",0,0,5.86,8,0,2216
1151,"Batesburg-Leesville","SC","suburb","Columbia, SC","Columbia, SC","Columbia, SC",0,0,4,4,0,464
35709,"Davidson","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",1,1,10,10,1,725
13373,"Orange City","FL","suburb","Deltona, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL",0,0,6,7,0,1397
21104,"Wyandotte","MI","suburb","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",0,0,4.75,7,0,1663
16923,"San Dimas","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",2,0.5,7.5,9,0.541605839416058,2055
25078,"Oakton","VA","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",2,1,9,9,1,1704
13625,"Paradise Valley","AZ","suburb","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",2,1,9.5,10,1,1220
