nces_code,name,city,state_code,is_suburb,district_nces_code,district_name,redfin_metro,metropolitan_division,metropolitan_statistical_area,school_quality,great_schools_rating,number_of_students,median_sale_price,median_sale_price_per_sqft,total_sales
510387001732,Ressie Jeffries Elementary School,Front Royal,VA,suburb,5103870,Warren County Public Schools,"Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",poor_school,2,653,137000,115.68123393316195,10
530000100377,Byron Kibler Elementary School,Enumclaw,WA,suburb,5300001,Enumclaw School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,416,240500,209.48275862068965,14
530000100382,Southwood Elementary School,Enumclaw,WA,suburb,5300001,Enumclaw School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,6,295,266000,222.40802675585283,8
530000100478,Sunrise Elementary School,Enumclaw,WA,suburb,5300001,Enumclaw School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,7,409,258000,165.64417177914112,5
530024001815,Presidents Elementary School,Arlington,WA,suburb,5300240,Arlington School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,6,568,216000,146.64914586070958,7
530024002248,Eagle Creek Elementary School,Arlington,WA,suburb,5300240,Arlington School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,6,533,250000,175.6511205330103,13
530030000029,Alpac Elementary School,Pacific,WA,suburb,5300300,Auburn School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,6,533,165000,117.85714285714286,5
530030000041,Terminal Park Elementary School,Auburn,WA,suburb,5300300,Auburn School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,7,421,220000,176.69172932330827,8
530030000042,Washington Elementary School,Auburn,WA,suburb,5300300,Auburn School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,462,217950,175.6818181818182,18
530038000051,Glenwood Heights Primary School,Vancouver,WA,suburb,5300380,Battle Ground School District,"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",average_school,5,612,200000,173.61111111111111,5
530038000056,Yacolt Primary School,Yacolt,WA,suburb,5300380,Battle Ground School District,"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",average_school,4,825,247500,183.75,7
530038003228,Tukes Valley Primary School,Battle Ground,WA,suburb,5300380,Battle Ground School District,"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",average_school,5,665,198000,153.36948102246322,7
530048000121,Chester H Thompson Elementary School,Tacoma,WA,suburb,5300480,Bethel School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",poor_school,3,625,151500,117.26006191950465,5
530048000124,Kapowsin Elementary School,Graham,WA,suburb,5300480,Bethel School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,356,199900,177.87679856115108,6
530048001925,Rocky Ridge Elementary School,Graham,WA,suburb,5300480,Bethel School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,436,203500,166.25816993464053,7
530081002083,Helen Baller Elementary School,Camas,WA,suburb,5300810,Camas School District,"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",top_school,9,523,215000,124.53512396694215,12
530081003312,Grass Valley Elementary School,Camas,WA,suburb,5300810,Camas School District,"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",top_school,10,502,360000,223.46368715083798,8
530141000158,Tillicum Elementary School,Tacoma,WA,suburb,5301410,Clover Park School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,350,125000,123.2741617357002,7
530141000252,Dower Elementary School,Tacoma,WA,suburb,5301410,Clover Park School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,307,205000,162.03703703703704,6
530141000260,Lake Louise Elementary School,Lakewood,WA,suburb,5301410,Clover Park School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,360,200000,164.47368421052633,6
530141002581,Park Lodge Elementary School,Lakewood,WA,suburb,5301410,Clover Park School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",poor_school,3,400,178050,130.5379746835443,11
530198000300,Darrington Elementary School,Darrington,WA,suburb,5301980,Darrington School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,299,190000,131.70731707317074,10
530240000336,College Place Elementary School,Lynnwood,WA,suburb,5302400,Edmonds School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,483,370000,256.43702157272094,6
530240000354,Mountlake Terrace Elementary School,Mountlake Terrace,WA,suburb,5302400,Edmonds School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,440,250000,240.3846153846154,6
530240000360,Sherwood Elementary School,Edmonds,WA,suburb,5302400,Edmonds School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,423,375000,307.62920426579166,8
530240002292,Terrace Park School,Mountlake Terrace,WA,suburb,5302400,Edmonds School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,346,325000,301.6528925619835,8
530240002293,Edmonds Elementary School,Edmonds,WA,suburb,5302400,Edmonds School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,342,600000,385.16129032258067,5
530267000398,Garfield Elementary School,Everett,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,390,229950,190.83969465648855,28
530267000400,Hawthorne Elementary School,Everett,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,445,225000,168.0,13
530267000401,Jackson Elementary School,Everett,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,357,230000,209.0909090909091,7
530267000403,Lowell Elementary School,Everett,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,489,230000,181.98757763975155,22
530267000405,Madison Elementary School,Everett,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,3,456,225000,199.8567335243553,12
530267000410,View Ridge Elementary School,Everett,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,7,559,272500,236.28938156359393,11
530267000411,Whittier Elementary School,Everett,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,470,244000,198.66666666666666,21
530267001792,Woodside Elementary School,Bothell,WA,suburb,5302670,Everett School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,7,679,418000,273.20605661619487,9
530270000417,Ellsworth Elementary School,Vancouver,WA,suburb,5302700,Evergreen School District (clark),"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",average_school,5,435,230000,191.8311403508772,7
530270000424,Riverview Elementary School,Vancouver,WA,suburb,5302700,Evergreen School District (clark),"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",average_school,7,472,320000,215.51724137931035,26
530270003241,Endeavour Elementary School,Vancouver,WA,suburb,5302700,Evergreen School District (clark),"Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",average_school,6,645,217500,150.83217753120667,6
530294000470,Brookdale Elementary School,Tacoma,WA,suburb,5302940,Franklin Pierce School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,500,110250,97.2877358490566,6
530294000471,Central Avenue Elementary School,Tacoma,WA,suburb,5302940,Franklin Pierce School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,424,160000,124.750499001996,8
530294000472,Christensen Elementary School,Tacoma,WA,suburb,5302940,Franklin Pierce School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,434,161000,99.00990099009901,5
530294000473,Collins Elementary School,Tacoma,WA,suburb,5302940,Franklin Pierce School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",poor_school,3,416,278000,170.16806722689077,5
530294000474,Elmhurst Elementary School,Tacoma,WA,suburb,5302940,Franklin Pierce School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,481,136000,112.29124916499666,6
530294000477,James Sales Elementary School,Tacoma,WA,suburb,5302940,Franklin Pierce School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,426,107000,78.21637426900585,15
530294003145,Midland Elementary School,Tacoma,WA,suburb,5302940,Franklin Pierce School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,498,196500,145.34023668639054,5
530354000519,Beverly Park Elementary At Glendale,Burien,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,504,253000,183.206106870229,8
530354000521,Bow Lake Elementary School,SeaTac,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,670,279000,202.5,5
530354000528,Gregory Heights Elementary School,Burien,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,650,362000,279.3269230769231,7
530354000529,Hazel Valley Elementary School,Burien,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,3,609,279950,219.6590909090909,6
530354000535,Marvista Elementary School,Normandy Park,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,7,593,325000,261.1111111111111,5
530354000536,McMicken Heights Elementary School,Seattle,WA,principal_city,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,536,206000,144.0677966101695,5
530354000544,Parkside Elementary School,Des Moines,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,561,275000,214.28571428571428,20
530354000549,Seahurst Elementary School,Burien,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,568,325000,270.0,5
530354000550,Shorewood Elementary School,Burien,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,478,395000,225.71428571428572,6
530354000551,Southern Heights Elementary School,Seattle,WA,principal_city,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,328,252000,223.00884955752213,8
530354000557,White Center Heights Elementary,Seattle,WA,principal_city,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,3,598,250000,179.24528301886792,9
530354002304,North Hill-Primary School,Des Moines,WA,suburb,5303540,Highline School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,7,566,255000,233.94495412844037,6
530375003067,Grand Ridge Elementary School,Issaquah,WA,suburb,5303750,Issaquah School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,10,705,380000,329.04761904761904,7
530396000619,Kent Elementary School,Kent,WA,suburb,5303960,Kent School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,3,668,215000,190.17857142857142,8
530420000520,Glenwood Elementary School,Lake Stevens,WA,suburb,5304200,Lake Stevens School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,605,180000,141.39827179890023,5
530420000655,Sunnycrest Elementary School,Lake Stevens,WA,suburb,5304200,Lake Stevens School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,703,230000,204.32043204320433,5
530423000676,Mark Twain Elementary School,Kirkland,WA,suburb,5304230,Lake Washington School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,613,525000,333.3333333333333,8
530423000677,Peter Kirk Elementary School,Kirkland,WA,suburb,5304230,Lake Washington School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,10,519,702000,476.74418604651163,8
530423002062,Louisa May Alcott Elementary School,Redmond,WA,suburb,5304230,Lake Washington School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,10,620,535000,339.6825396825397,32
530423002257,Laura Ingalls Wilder Elementary School,Woodinville,WA,suburb,5304230,Lake Washington School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,10,625,449950,333.2962962962963,6
530456000715,Cherry Valley Elementary School,Duvall,WA,suburb,5304560,Riverview School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,510,498500,340.6666666666667,31
530456002258,Stillwater Elementary School,Carnation,WA,suburb,5304560,Riverview School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,463,465000,337.719298245614,5
530513000773,Frank Wagner Elementary School,Monroe,WA,suburb,5305130,Monroe School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,1,581,266000,228.75816993464053,16
530513000774,Maltby Elementary School,Snohomish,WA,suburb,5305130,Monroe School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,383,294000,222.72727272727272,6
530543000819,Olivia Park Elementary School,Everett,WA,suburb,5305430,Mukilteo School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",poor_school,2,688,252000,197.50519750519751,5
530543002263,Columbia Elementary School,Mukilteo,WA,suburb,5305430,Mukilteo School District,"Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",average_school,7,620,348000,279.3560606060606,5
530645002813,Ptarmigan Ridge Intermediate School,Orting,WA,suburb,5306450,Orting School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,515,183450,159.85915492957747,12
530669000986,Purdy Elementary School,Gig Harbor,WA,suburb,5306690,Peninsula School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",top_school,8,712,320000,229.16666666666666,11
530669000988,Vaughn Elementary School,Vaughn,WA,suburb,5306690,Peninsula School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,6,417,185000,120.0,16
530669002007,Minter Creek Elementary School,Gig Harbor,WA,suburb,5306690,Peninsula School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,6,386,165000,146.4354527938343,10
530669002266,Voyager Elementary School,Gig Harbor,WA,suburb,5306690,Peninsula School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",top_school,10,497,500000,358.0316742081448,6
530696001031,Stewart Elementary School,Puyallup,WA,suburb,5306960,Puyallup School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,4,367,212000,170.3598484848485,6
530696001033,Karshner Elementary School,Puyallup,WA,suburb,5306960,Puyallup School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,5,343,205000,169.39890710382514,6
530696001036,Mt View Elementary School,Edgewood,WA,suburb,5306960,Puyallup School District,"Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",average_school,6,311,190000,176.5799256505576,8
