school_nces_code;school_name;district_nces_code;district_name;cbsa_title;median_sale_price;median_sale_price_per_sqft;total_sales
040187002587;RYAN ELEMENTARY SCHOOL;0401870;Chandler Unified District;Phoenix-Mesa-Scottsdale, AZ;375000;136.9509043927648579;263
040187002646;CHANDLER TRADITIONAL ACADEMY - INDEPENDENCE CAMPUS;0401870;Chandler Unified District;Phoenix-Mesa-Scottsdale, AZ;455000;169.5859872611464968;207
040187002873;RIGGS ELEMENTARY SCHOOL;0401870;Chandler Unified District;Phoenix-Mesa-Scottsdale, AZ;298000;134.6153846153846154;494
040187002878;FULTON ELEMENTARY SCHOOL;0401870;Chandler Unified District;Phoenix-Mesa-Scottsdale, AZ;386000;141.2642620537357379;683
040187002948;PATTERSON ELEMENTARY SCHOOL;0401870;Chandler Unified District;Phoenix-Mesa-Scottsdale, AZ;302000;127.5282032125513635;485
040187002951;HALEY ELEMENTARY SCHOOL;0401870;Chandler Unified District;Phoenix-Mesa-Scottsdale, AZ;340000;134.8563968668407311;688
040187003321;CARLSON ELEMENTARY SCHOOL;0401870;Chandler Unified District;Phoenix-Mesa-Scottsdale, AZ;430000;136.9090316269970655;436
040225000156;CONTINENTAL ELEMENTARY SCHOOL;0402250;Continental Elementary District;Tucson, AZ;155000;96.7270270270270270;2251
040232000164;WEST ELEMENTARY SCHOOL;0402320;Coolidge Unified District;Phoenix-Mesa-Scottsdale, AZ;84000;43.3618843683083512;293
040232002643;MOUNTAIN VISTA MIDDLE SCHOOL;0402320;Coolidge Unified District;Phoenix-Mesa-Scottsdale, AZ;160000;81.9502074688796680;1488
040232002643;MOUNTAIN VISTA MIDDLE SCHOOL;0402320;Coolidge Unified District;Tucson, AZ;128000;71.1892797319932998;4
040232002800;HEARTLAND RANCH ELEMENTARY SCHOOL;0402320;Coolidge Unified District;Phoenix-Mesa-Scottsdale, AZ;104900;54.3478260869565217;382
040232003079;SAN TAN HEIGHTS ELEMENTARY SCHOOL;0402320;Coolidge Unified District;Phoenix-Mesa-Scottsdale, AZ;160000;81.9502074688796680;1488
040232003079;SAN TAN HEIGHTS ELEMENTARY SCHOOL;0402320;Coolidge Unified District;Tucson, AZ;128000;71.1892797319932998;4
040240000036;RONALD REAGAN FUNDAMENTAL SCHOOL;0402400;Crane Elementary District;Phoenix-Mesa-Scottsdale, AZ;98000;127.6041666666666667;1
040240001087;RANCHO VIEJO ELEMENTARY SCHOOL;0402400;Crane Elementary District;Phoenix-Mesa-Scottsdale, AZ;114000;92.6493108728943338;4
040240002425;SALIDA DEL SOL ELEMENTARY SCHOOL;0402400;Crane Elementary District;Phoenix-Mesa-Scottsdale, AZ;114000;92.6493108728943338;4
040243000174;CREIGHTON ELEMENTARY SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;102000;94.7867298578199052;121
040243000176;LARRY C. KENNEDY SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;150000;117.0275014628437683;390
040243000177;LOMA LINDA ELEMENTARY SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;179500;128.9198606271777003;273
040243000178;MONTE VISTA ELEMENTARY SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;192500;137.0120120120120120;441
040243000179;PAPAGO SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;164500;118.5000000000000000;177
040243000180;BILTMORE PREPARATORY ACADEMY;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;435000;219.9074074074074074;582
040243000181;WILLIAM T. MACHAN ELEMENTARY SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;130000;106.5686274509803922;139
040243001704;GATEWAY SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;132000;104.6931407942238267;76
040243001999;EXCELENCIA SCHOOL;0402430;Creighton Elementary District;Phoenix-Mesa-Scottsdale, AZ;105000;98.5488126649076517;115
040269000197;DYSART ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;130000;82.5688073394495413;458
040269000199;EL MIRAGE ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;120000;78.3085356303837118;146
040269000201;SURPRISE ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;138000;80.3489439853076217;369
040269001462;KINGSWOOD ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;205000;129.1469194312796209;3083
040269002401;MARLEY PARK ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;205000;93.6683125181527737;500
040269002402;THOMPSON RANCH ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;146500;92.8095238095238095;527
040269002481;SUNSET HILLS ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;179000;87.7318116975748930;616
040269002482;RANCHO GABRIELA ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;186000;86.6447985004686036;570
040269002649;SONORAN HEIGHTS ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;225395;87.6902713434811383;339
040269002655;PARKVIEW ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;174900;90.9969088098918083;721
040269002679;WESTERN PEAKS ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;213000;96.4819277108433735;1069
040269002780;MOUNTAIN VIEW ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;210000;91.6691240242844753;543
040269002907;RIVERVIEW ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;119000;79.1484716157205240;381
040269003124;ASHTON RANCH ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;164000;92.7662424648359009;610
040269003125;CIMARRON SPRINGS ELEMENTARY SCHOOL;0402690;Dysart Unified District;Phoenix-Mesa-Scottsdale, AZ;171000;90.6127770534550196;609
040279000207;CURIEL PRIMARY SCHOOL;0402790;Eloy Elementary District;Phoenix-Mesa-Scottsdale, AZ;35000;27.1844660194174757;70
040279001060;ELOY INTERMEDIATE SCHOOL;0402790;Eloy Elementary District;Phoenix-Mesa-Scottsdale, AZ;35000;27.1844660194174757;70
040292000227;FLORENCE K-8 SCHOOL;0402920;Florence Unified School District;Phoenix-Mesa-Scottsdale, AZ;73000;63.6574074074074074;168
040292002210;WALKER BUTTE K-8 SCHOOL;0402920;Florence Unified School District;Phoenix-Mesa-Scottsdale, AZ;155000;76.0538896132116471;1022
040292002210;WALKER BUTTE K-8 SCHOOL;0402920;Florence Unified School District;Tucson, AZ;134900;54.2857142857142857;2
040292002436;COPPER BASIN K-8 SCHOOL;0402920;Florence Unified School District;Phoenix-Mesa-Scottsdale, AZ;138500;70.5314009661835749;609
040292002436;COPPER BASIN K-8 SCHOOL;0402920;Florence Unified School District;Tucson, AZ;75000;53.3428165007112376;1
040292002559;SKYLINE RANCH K-8 SCHOOL;0402920;Florence Unified School District;Phoenix-Mesa-Scottsdale, AZ;160250;81.4074074074074074;749
040292002637;ANTHEM K-8 SCHOOL;0402920;Florence Unified School District;Phoenix-Mesa-Scottsdale, AZ;140000;73.0434782608695652;959
040292002862;CIRCLE CROSS RANCH K-8 SCHOOL;0402920;Florence Unified School District;Phoenix-Mesa-Scottsdale, AZ;147000;79.9347471451876020;610
040292002893;MAGMA RANCH K-8 SCHOOL;0402920;Florence Unified School District;Phoenix-Mesa-Scottsdale, AZ;138900;70.0440528634361233;524
040292002893;MAGMA RANCH K-8 SCHOOL;0402920;Florence Unified School District;Tucson, AZ;128000;60.8365019011406844;1
040304000239;FOUR PEAKS ELEMENTARY SCHOOL;0403040;Fountain Hills Unified District;Phoenix-Mesa-Scottsdale, AZ;325000;165.8823529411764706;2686
040304001296;MCDOWELL MOUNTAIN ELEMENTARY SCHOOL;0403040;Fountain Hills Unified District;Phoenix-Mesa-Scottsdale, AZ;325000;165.8823529411764706;2686
040306000240;FOWLER ELEMENTARY SCHOOL;0403060;Fowler Elementary District;Phoenix-Mesa-Scottsdale, AZ;108500;75.4414125200642055;60
040306001159;SUNRIDGE ELEMENTARY SCHOOL;0403060;Fowler Elementary District;Phoenix-Mesa-Scottsdale, AZ;108000;81.2500000000000000;93
040306002355;SUN CANYON ELEMENTARY SCHOOL;0403060;Fowler Elementary District;Phoenix-Mesa-Scottsdale, AZ;130000;83.0267062314540059;256
040306002495;TUSCANO ELEMENTARY SCHOOL;0403060;Fowler Elementary District;Phoenix-Mesa-Scottsdale, AZ;163000;82.7118644067796610;339
040306003084;WESTERN VALLEY ELEMENTARY SCHOOL;0403060;Fowler Elementary District;Phoenix-Mesa-Scottsdale, AZ;129777;87.3205741626794258;203
040331000255;GILA BEND ELEMENTARY SCHOOL;0403310;Gila Bend Unified District;Phoenix-Mesa-Scottsdale, AZ;90000;54.7235023041474654;20
040340000257;GILBERT ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;220000;123.6363636363636364;431
040340000260;GREENFIELD ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;365000;128.5299003322259136;391
040340000261;PATTERSON ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;225000;124.1422333125389894;271
040340000265;MESQUITE ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;243950;125.8278145695364238;680
040340000595;PLAYA DEL REY ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;235100;126.1950286806883365;446
040340000596;TOWNE MEADOWS ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;219500;115.0026136957658129;400
040340000601;SONOMA RANCH ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;241000;126.0462826193993107;361
040340000602;SUPERSTITION SPRINGS ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;209000;119.6319018404907975;408
040340001192;FINLEY FARMS ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;222500;134.3506493506493506;405
040340001215;PIONEER ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;225000;119.7183098591549296;377
040340001365;ISLANDS ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;230000;128.5347043701799486;456
040340001366;HOUSTON ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;210000;123.7922705314009662;214
040340001401;BURK ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;220000;120.3301476976542137;201
040340001490;VAL VISTA LAKES ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;295000;133.7033299697275479;314
040340001537;HARRIS ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;155000;116.0261058738216099;197
040340001838;OAK TREE ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;200000;122.4662162162162162;519
040340001839;SETTLERS POINT ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;242000;130.4611650485436893;527
040340001984;CAROL RAE RANCH ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;243000;120.5983325159391859;247
040340001985;BOULDER CREEK ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;200000;116.6666666666666667;912
040340001986;ASHLAND ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;260000;127.5641025641025641;470
040340002114;AUGUSTA RANCH ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;237000;121.9512195121951220;912
040340002284;CANYON RIM ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;210000;112.3232323232323232;516
040340002476;MERIDIAN ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;256000;107.4212131480853948;466
040340002662;HIGHLAND PARK ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;255000;129.3038570084666040;374
040340002833;QUARTZ HILL ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;405000;128.0081925243215566;213
040340003146;SPECTRUM ELEMENTARY SCHOOL;0403400;Gilbert Unified District;Phoenix-Mesa-Scottsdale, AZ;216000;114.3168209036472510;399
040342000058;DISCOVERY SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;179900;92.8571428571428571;210
040342000262;GLENDALE AMERICAN SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;146605;87.3253493013972056;312
040342000263;BICENTENNIAL NORTH SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;125000;83.3333333333333333;275
040342000264;GLENN F. BURTON SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;70000;57.4162679425837321;126
040342000266;HAROLD W. SMITH SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;93000;69.8065601345668629;84
040342000267;ISAAC E. IMES SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;82000;64.9867374005305040;39
040342000268;MELVIN E. SINE SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;104900;67.9702048417132216;235
040342000269;GLENDALE LANDMARK MIDDLE SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;113000;80.9061488673139159;180
040342000270;DON MENSENDICK SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;114000;69.6864111498257840;246
040342000271;HORIZON SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;148000;85.3982300884955752;444
040342000272;WILLIAM C. JACK SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;114000;69.6864111498257840;246
040342001254;DESERT GARDEN ELEMENTARY SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;135000;82.5581395348837209;240
040342001402;CHALLENGER MIDDLE SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;135000;82.5581395348837209;240
040342001538;BICENTENNIAL SOUTH SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;125000;83.3333333333333333;275
040342002121;COYOTE RIDGE SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;153000;93.6732186732186732;172
040342002281;DESERT SPIRIT SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;150000;92.3312883435582822;198
040342002493;SUNSET VISTA SCHOOL;0403420;Glendale Elementary District;Phoenix-Mesa-Scottsdale, AZ;153000;90.7590759075907591;149
040378001392;HIGLEY TRADITIONAL ACADEMY;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;225000;118.3932346723044397;861
040378001987;CORONADO ELEMENTARY SCHOOL;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;307000;121.6586703221384510;391
040378002118;SAN TAN ELEMENTARY SCHOOL;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;255000;125.9899208063354932;543
040378002356;POWER RANCH ELEMENTARY SCHOOL;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;304500;121.9841503870254331;607
040378002477;GATEWAY POINTE ELEMENTARY SCHOOL;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;200000;113.6488717666483214;1202
040378002663;CORTINA ELEMENTARY SCHOOL;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;280500;120.9512095120951210;806
040378002805;CHAPARRAL ELEMENTARY SCHOOL;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;241000;121.1583924349881797;745
040378003007;CENTENNIAL ELEMENTARY SCHOOL;0403780;Higley Unified School District;Phoenix-Mesa-Scottsdale, AZ;225000;119.7854588796185936;713
040396000314;ALTA E. BUTLER ELEMENTARY SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;80000;63.0213160333642261;69
040396000316;MITCHELL ELEMENTARY SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;80000;70.8333333333333333;82
040396000317;P.T. COE ELEMENTARY SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;78000;63.4259259259259259;127
040396000318;J.B. SUTTON ELEMENTARY SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;65000;60.7692307692307692;87
040396000319;JOSEPH ZITO ELEMENTARY SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;108000;81.7490494296577947;131
040396000650;PUEBLO DEL SOL SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;93000;67.7984674329501916;57
040396001542;ESPERANZA ELEMENTARY SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;69900;66.5622552858261551;55
040396002282;MOYA ELEMENTARY SCHOOL;0403960;Isaac Elementary District;Phoenix-Mesa-Scottsdale, AZ;79900;69.2894891368173811;26
040399002561;JACK W. HARMON ELEMENTARY SCHOOL;0403990;J O Combs Unified School District;Phoenix-Mesa-Scottsdale, AZ;143000;79.3313069908814590;470
040399002811;ELLSWORTH ELEMENTARY SCHOOL;0403990;J O Combs Unified School District;Phoenix-Mesa-Scottsdale, AZ;166000;86.9707347447073474;964
040399002811;ELLSWORTH ELEMENTARY SCHOOL;0403990;J O Combs Unified School District;Tucson, AZ;173000;71.0472279260780287;1
040399002938;RANCH ELEMENTARY SCHOOL;0403990;J O Combs Unified School District;Phoenix-Mesa-Scottsdale, AZ;165000;84.3566470902295782;708
040399003067;KATHRYN SUE SIMONTON ELEMENTARY SCHOOL;0403990;J O Combs Unified School District;Phoenix-Mesa-Scottsdale, AZ;151000;78.3569209527096997;264
040423000099;KYRENE DE LA MIRADA SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;248000;133.3171677982541222;298
040423000297;KYRENE DE LA ESPERANZA SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;266000;152.1054702872884691;336
040423000332;KYRENE DE LAS LOMAS SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;210000;136.4902506963788301;932
040423000335;KYRENE DEL NORTE SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;232000;128.4313725490196078;397
040423000336;C.I. WAGGONER SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;378000;158.7301587301587302;424
040423000656;KYRENE DE LAS BRISAS SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;240400;146.0674157303370787;244
040423000660;KYRENE DE LOS CERRITOS LEADERSHIP ACADEMY;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;345000;151.6286035192811681;436
040423000677;KYRENE DE LAS MANITAS SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;267500;148.7673561915556815;336
040423001127;KYRENE DE LOS NINOS COLLEGE BOUND DUAL LANGUAGE ACADEMY;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;247000;147.2034419176398279;167
040423001128;KYRENE DEL CIELO SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;300000;149.2822966507177033;350
040423001231;KYRENE DE LA PALOMA SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;230000;144.6384039900249377;454
040423001299;KYRENE DE LA COLINA SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;295000;149.3479175431215818;366
040423001370;KYRENE TRADITIONAL ACADEMY - SUREÑO CAMPUS;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;209000;139.6382818387339864;363
040423001371;KYRENE DE LA MARIPOSA ELEMENTARY SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;279999;146.0221550855991944;347
040423001405;KYRENE DE LOS LAGOS SCHOOL;0404230;Kyrene Elementary District;Phoenix-Mesa-Scottsdale, AZ;285000;136.0544217687074830;380
